unit_id,dataset,target,seed,level,regime,epoch,trajectory_order,wave,role,retention_rule,target_outcome_used_for_retention,primary
c79_545d8ca877e3d479ba5d,BNCI2014_001,5,4,1,OACI,69,14,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_76434f6e050b142306fa,BNCI2014_001,5,4,1,OACI,74,15,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3e3c7980dce54e526a07,BNCI2014_001,5,4,1,OACI,79,16,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bdb251c3e53aab58b472,BNCI2014_001,5,4,1,OACI,84,17,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ddd83ab20abd0e984895,BNCI2014_001,5,4,1,OACI,89,18,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0b64d103d424b857d65a,BNCI2014_001,5,4,1,OACI,94,19,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_40353c063e7a8b2b1023,BNCI2014_001,5,4,1,OACI,99,20,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b7c1f4fc75a52a082f65,BNCI2014_001,5,4,1,OACI,104,21,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5d368225326c02b64fe6,BNCI2014_001,5,4,1,OACI,109,22,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4ef87cfba347cbe6d512,BNCI2014_001,5,4,1,OACI,114,23,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e089443edd61bc6c8438,BNCI2014_001,5,4,1,OACI,119,24,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_08a17fa357701bd7818c,BNCI2014_001,5,4,1,OACI,124,25,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_75e82c46136ec46eaec4,BNCI2014_001,5,4,1,OACI,129,26,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4209d135e41daffbff8c,BNCI2014_001,5,4,1,OACI,134,27,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_137b4910fae1c3425b5a,BNCI2014_001,5,4,1,OACI,139,28,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_88b28bcce302d6a90030,BNCI2014_001,5,4,1,OACI,144,29,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e6c3ae36acc6ab0288f8,BNCI2014_001,5,4,1,OACI,149,30,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9fb925d1ab25bf44b165,BNCI2014_001,5,4,1,OACI,154,31,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d8b870be54b470edffa6,BNCI2014_001,5,4,1,OACI,159,32,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d43de0a2f1c4466f463c,BNCI2014_001,5,4,1,OACI,164,33,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_53d70395232101378656,BNCI2014_001,5,4,1,OACI,169,34,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_92a2eacebefb0db98654,BNCI2014_001,5,4,1,OACI,174,35,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_375904cc67b1dba95e3f,BNCI2014_001,5,4,1,OACI,179,36,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_cb3f398936b5de1f9675,BNCI2014_001,5,4,1,OACI,184,37,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ed3ea136be8f8fef9a96,BNCI2014_001,5,4,1,OACI,189,38,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_af6560db4f554bd38135,BNCI2014_001,5,4,1,OACI,194,39,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d94f1582e4c316c2ba07,BNCI2014_001,5,4,1,OACI,199,40,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a54eb770982d668c5940,BNCI2014_001,5,4,1,SRC,4,1,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5b856dbff952d69c96c7,BNCI2014_001,5,4,1,SRC,9,2,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2ee24c810e9bd5d250b8,BNCI2014_001,5,4,1,SRC,14,3,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_53db852685faf359637e,BNCI2014_001,5,4,1,SRC,19,4,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1f0e19d4ca0f59fea66a,BNCI2014_001,5,4,1,SRC,24,5,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_43f5c9c0ea9ba34e127d,BNCI2014_001,5,4,1,SRC,29,6,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b773456653dfa0bcf0d4,BNCI2014_001,5,4,1,SRC,34,7,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_25c4c253434e29939592,BNCI2014_001,5,4,1,SRC,39,8,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5fa66732b029552637ba,BNCI2014_001,5,4,1,SRC,44,9,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c8e08549a9774ef6bac9,BNCI2014_001,5,4,1,SRC,49,10,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1e8e84d1a0d752535aee,BNCI2014_001,5,4,1,SRC,54,11,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_974a5dc3073c0b6e3b3a,BNCI2014_001,5,4,1,SRC,59,12,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1165852c7bada6ad6a10,BNCI2014_001,5,4,1,SRC,64,13,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9e0081392006ed3adbb0,BNCI2014_001,5,4,1,SRC,69,14,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d3b2378376df43bf3ec5,BNCI2014_001,5,4,1,SRC,74,15,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_71c204f187d13b0881d2,BNCI2014_001,5,4,1,SRC,79,16,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7c38431dc32248656cb1,BNCI2014_001,5,4,1,SRC,84,17,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6c5aa8e78c520091e11e,BNCI2014_001,5,4,1,SRC,89,18,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d86bd94a549fc5310d24,BNCI2014_001,5,4,1,SRC,94,19,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_95c5c6a1f74f1e8745b1,BNCI2014_001,5,4,1,SRC,99,20,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_629ab5cd4e8a66e84488,BNCI2014_001,5,4,1,SRC,104,21,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f2e6cfab82e6eabbbe8f,BNCI2014_001,5,4,1,SRC,109,22,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4062add017ff9787e484,BNCI2014_001,5,4,1,SRC,114,23,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_15ab57ff77a868edd83e,BNCI2014_001,5,4,1,SRC,119,24,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_814b85f9d4e2c7c71f58,BNCI2014_001,5,4,1,SRC,124,25,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_04dc01cc0df6bf724bbe,BNCI2014_001,5,4,1,SRC,129,26,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_25bad0a784eff3c0a969,BNCI2014_001,5,4,1,SRC,134,27,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3c207e39460c3073a1a0,BNCI2014_001,5,4,1,SRC,139,28,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f525e47739d6a1b8ad6d,BNCI2014_001,5,4,1,SRC,144,29,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_99548bd1e9c124b0a535,BNCI2014_001,5,4,1,SRC,149,30,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d947dc26a6e003877487,BNCI2014_001,5,4,1,SRC,154,31,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e58038f6713f1457dd27,BNCI2014_001,5,4,1,SRC,159,32,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2f424fcfc1428fa07063,BNCI2014_001,5,4,1,SRC,164,33,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_52c81cf4399d2399ffdc,BNCI2014_001,5,4,1,SRC,169,34,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_da82a49a8a33f872a04b,BNCI2014_001,5,4,1,SRC,174,35,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5b2d844d1c8d55373847,BNCI2014_001,5,4,1,SRC,179,36,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_25a3d86f252c988eb4cd,BNCI2014_001,5,4,1,SRC,184,37,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4627f68dcc3216dc4878,BNCI2014_001,5,4,1,SRC,189,38,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_22063db21b6fd9be3d5d,BNCI2014_001,5,4,1,SRC,194,39,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b0354351ad8ce2fef08c,BNCI2014_001,5,4,1,SRC,199,40,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d5e857ee24924441e80c,BNCI2014_001,2,4,0,ERM,199,0,B,primary_seed4_replication,stage1_final_anchor_only,0,1
c79_56f0189e205e8211970e,BNCI2014_001,2,4,0,OACI,4,1,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bc9cdd8a9fcb2ce5171d,BNCI2014_001,2,4,0,OACI,9,2,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7851e05e9b2df40e32b9,BNCI2014_001,2,4,0,OACI,14,3,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_05a318b6c323dd12b784,BNCI2014_001,2,4,0,OACI,19,4,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a6959389c5c160131213,BNCI2014_001,2,4,0,OACI,24,5,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_311622343bfac0604c8a,BNCI2014_001,2,4,0,OACI,29,6,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b85768c71ef23c172591,BNCI2014_001,2,4,0,OACI,34,7,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e1c52384d0730a42dec9,BNCI2014_001,2,4,0,OACI,39,8,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5053ed1f058e4487617c,BNCI2014_001,2,4,0,OACI,44,9,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ef5a0821c0a47975e91d,BNCI2014_001,2,4,0,OACI,49,10,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c3d055ef75436f602ccf,BNCI2014_001,2,4,0,OACI,54,11,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_71cac81c1cca429c2969,BNCI2014_001,2,4,0,OACI,59,12,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e1db5a8d0188e89e51de,BNCI2014_001,2,4,0,OACI,64,13,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_75e2ff28aa8d5e45d181,BNCI2014_001,2,4,0,OACI,69,14,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_df1b24a9f1bd54d306e9,BNCI2014_001,2,4,0,OACI,74,15,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9607baf83c383bf24b72,BNCI2014_001,2,4,0,OACI,79,16,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_760c26912405be7c131b,BNCI2014_001,2,4,0,OACI,84,17,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4e399df1e91aa7bbfd3c,BNCI2014_001,2,4,0,OACI,89,18,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d1b2aafe34f1f2fb0fa6,BNCI2014_001,2,4,0,OACI,94,19,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f816f51deb7843f26d02,BNCI2014_001,2,4,0,OACI,99,20,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2a620441100879846bee,BNCI2014_001,2,4,0,OACI,104,21,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1aa85720583c5ab12630,BNCI2014_001,2,4,0,OACI,109,22,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1a7a0eb9cfabae072e87,BNCI2014_001,2,4,0,OACI,114,23,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9707795c42bbec9547e3,BNCI2014_001,2,4,0,OACI,119,24,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_08b0eaa8a35bb3749620,BNCI2014_001,2,4,0,OACI,124,25,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a7ce332fc0e048669c3d,BNCI2014_001,2,4,0,OACI,129,26,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_500aab2c6a137ac30ee6,BNCI2014_001,2,4,0,OACI,134,27,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d90b3284b1992584dcbd,BNCI2014_001,2,4,0,OACI,139,28,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_807f04593cc8fd07fe6a,BNCI2014_001,2,4,0,OACI,144,29,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e0e8bfacc60d3b639fed,BNCI2014_001,2,4,0,OACI,149,30,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d4a61b8d9f81361c78dc,BNCI2014_001,2,4,0,OACI,154,31,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0d8e489ffea94c545f91,BNCI2014_001,2,4,0,OACI,159,32,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_96d9de54fce8085977b0,BNCI2014_001,2,4,0,OACI,164,33,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f257e168a1ff441605a9,BNCI2014_001,2,4,0,OACI,169,34,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6ed19fed0e330f177f89,BNCI2014_001,2,4,0,OACI,174,35,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a516aa6ce16f5b140d5e,BNCI2014_001,2,4,0,OACI,179,36,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_cacaa9d1c532fb383d7c,BNCI2014_001,2,4,0,OACI,184,37,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_618566111faae3412923,BNCI2014_001,2,4,0,OACI,189,38,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2bdc441bcff00143f4fe,BNCI2014_001,2,4,0,OACI,194,39,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5b7711bbc3344a51284d,BNCI2014_001,2,4,0,OACI,199,40,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7c202b6f52128142bdf0,BNCI2014_001,2,4,0,SRC,4,1,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b7eb72ebeb633a1b5d7b,BNCI2014_001,2,4,0,SRC,9,2,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6c4dcc1dd0221e0dc49d,BNCI2014_001,2,4,0,SRC,14,3,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5c2b5482d2ae181393ac,BNCI2014_001,2,4,0,SRC,19,4,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c27b4e4dc35609ab9d3b,BNCI2014_001,2,4,0,SRC,24,5,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d3e6f16f21b0828be65f,BNCI2014_001,2,4,0,SRC,29,6,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_faa3dcbf2af11a002119,BNCI2014_001,2,4,0,SRC,34,7,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b903db8aac3622ef62c2,BNCI2014_001,2,4,0,SRC,39,8,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6b576bab28d4bd769f26,BNCI2014_001,2,4,0,SRC,44,9,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_dfbaa6d4153423a95d4a,BNCI2014_001,2,4,0,SRC,49,10,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0f1614fccc6e2dfcf03b,BNCI2014_001,2,4,0,SRC,54,11,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e81b92d56760cbdc7d11,BNCI2014_001,2,4,0,SRC,59,12,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3102a9385494a0e04021,BNCI2014_001,2,4,0,SRC,64,13,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_55b4b669138d65246f73,BNCI2014_001,2,4,0,SRC,69,14,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_85fe7a65735f1159b24a,BNCI2014_001,2,4,0,SRC,74,15,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_86ff02d236fa59f7723d,BNCI2014_001,2,4,0,SRC,79,16,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_468e54fc1ce5d58f838a,BNCI2014_001,2,4,0,SRC,84,17,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9a2cc4fd9ecd2545edf2,BNCI2014_001,2,4,0,SRC,89,18,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_16d71c1c59038332ea84,BNCI2014_001,2,4,0,SRC,94,19,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c62c969b341b14b65c2c,BNCI2014_001,2,4,0,SRC,99,20,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_424668fde513837bed9e,BNCI2014_001,2,4,0,SRC,104,21,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_54dd570698c1b24dfa8b,BNCI2014_001,2,4,0,SRC,109,22,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6dce193b4aba157c86ff,BNCI2014_001,2,4,0,SRC,114,23,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5f678cdadc6899a4c274,BNCI2014_001,2,4,0,SRC,119,24,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3051fdb444333b63eb15,BNCI2014_001,2,4,0,SRC,124,25,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_09e83c9019d1af9a8f0b,BNCI2014_001,2,4,0,SRC,129,26,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_526716f3dd087214291c,BNCI2014_001,2,4,0,SRC,134,27,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9d20cae167a91ebcb36f,BNCI2014_001,2,4,0,SRC,139,28,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5d20acf8fbfd33301fbe,BNCI2014_001,2,4,0,SRC,144,29,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1affcd1b02ce462fc515,BNCI2014_001,2,4,0,SRC,149,30,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c1bb95e79430dafe565d,BNCI2014_001,2,4,0,SRC,154,31,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b7a554bef27f65e4a7e0,BNCI2014_001,2,4,0,SRC,159,32,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0c77d0aa4b0c156c2186,BNCI2014_001,2,4,0,SRC,164,33,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_579677d51c362d58671e,BNCI2014_001,2,4,0,SRC,169,34,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ed0f487b4e390544b28a,BNCI2014_001,2,4,0,SRC,174,35,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b7754e0f7be606c95948,BNCI2014_001,2,4,0,SRC,179,36,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_be3cb08d20d980f37f06,BNCI2014_001,2,4,0,SRC,184,37,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ad813735e35384d3b68d,BNCI2014_001,2,4,0,SRC,189,38,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1ad4ab3bafe40fd9d590,BNCI2014_001,2,4,0,SRC,194,39,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4052888340eb4808f035,BNCI2014_001,2,4,0,SRC,199,40,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ba81b3a81de0e09f22cf,BNCI2014_001,2,4,1,ERM,199,0,B,primary_seed4_replication,stage1_final_anchor_only,0,1
c79_7fa2c9672faeb650322c,BNCI2014_001,2,4,1,OACI,4,1,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bd646e6422e44bddb0d5,BNCI2014_001,2,4,1,OACI,9,2,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1ed95809b761e727cb23,BNCI2014_001,2,4,1,OACI,14,3,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a3bfc4f122f560bda43e,BNCI2014_001,2,4,1,OACI,19,4,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b36fd4e3b18eda9f4813,BNCI2014_001,2,4,1,OACI,24,5,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0139e69473486f2b2c77,BNCI2014_001,2,4,1,OACI,29,6,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_70ae0bd94c5b496746f0,BNCI2014_001,2,4,1,OACI,34,7,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_47494ac6da2015930a4d,BNCI2014_001,2,4,1,OACI,39,8,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_74b4d83292648b13834a,BNCI2014_001,2,4,1,OACI,44,9,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4d96a46935530a1802e0,BNCI2014_001,2,4,1,OACI,49,10,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_03e8dfc1e02c2e5182ee,BNCI2014_001,2,4,1,OACI,54,11,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_49ea2c9e18e6b4cb1fc1,BNCI2014_001,2,4,1,OACI,59,12,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_51c111fd33f18aeb8d3b,BNCI2014_001,2,4,1,OACI,64,13,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_66472a6c49c96deac7f8,BNCI2014_001,2,4,1,OACI,69,14,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a0e940f8de4bca6bd172,BNCI2014_001,2,4,1,OACI,74,15,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a49bf1affd03092fe447,BNCI2014_001,2,4,1,OACI,79,16,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3435d1baca92969c25dd,BNCI2014_001,2,4,1,OACI,84,17,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f592090d36576e1b3436,BNCI2014_001,2,4,1,OACI,89,18,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7a15138504bae551faf6,BNCI2014_001,2,4,1,OACI,94,19,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_62d4cc10b1938b99ab5a,BNCI2014_001,2,4,1,OACI,99,20,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b5c07692fafe9d995d67,BNCI2014_001,2,4,1,OACI,104,21,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_8f0fb41251d515c141c2,BNCI2014_001,2,4,1,OACI,109,22,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d6eca9d9a620d968f274,BNCI2014_001,2,4,1,OACI,114,23,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_eb1ea952fe1b3f25977f,BNCI2014_001,2,4,1,OACI,119,24,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b6c9597122cd49aeea05,BNCI2014_001,2,4,1,OACI,124,25,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_14ce5f7d26a95982a721,BNCI2014_001,2,4,1,OACI,129,26,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_daf3e5100acd609fb69f,BNCI2014_001,2,4,1,OACI,134,27,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_cf794b2371b6c0d6abcd,BNCI2014_001,2,4,1,OACI,139,28,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
