dataset,target_subject,token_seed,is_confirm4f,alpha,is_alpha_star,k,lam,bacc_orig,bacc_injected,induced_harm,E0_recovery,E4_inj_bacc,E4_cln_bacc,E4_raw_rec,E4_netted_rec,E1_inj_bacc,E1_cln_bacc,E1_raw_rec,E1_netted_rec,E2_netted_rec,E3_inj_bacc,E3_cln_bacc,E3_raw_rec,E3_netted_rec,ERASE_inj_bacc,ERASE_cln_bacc,ERASE_raw_rec,ERASE_netted_rec
BNCI2015_001,7,0,False,0.5,False,1,0.5,0.485,0.5625,-0.0775,1.0,0.54,0.4925,0.2903,0.3871,0.565,0.49,-0.0323,0.0323,0.129,0.56,0.485,0.0323,0.0323,0.5475,0.5025,0.1935,0.4194
BNCI2015_001,7,0,False,1.0,True,1,0.5,0.485,0.5675,-0.0825,1.0,0.6075,0.4925,-0.4848,-0.3939,0.6075,0.49,-0.4848,-0.4242,2.0,0.565,0.485,0.0303,0.0303,0.545,0.4975,0.2727,0.4242
BNCI2015_001,7,0,False,1.5,False,1,0.5,0.485,0.505,-0.02,1.0,0.5725,0.4925,-3.375,-3.0,0.5475,0.49,-2.125,-1.875,1.0,0.5025,0.485,0.125,0.125,0.5075,0.5,-0.125,0.625
BNCI2015_001,7,0,False,2.0,False,1,0.5,0.485,0.5,-0.015,1.0,0.55,0.4925,-3.3333,-2.8333,0.505,0.49,-0.3333,0.0,1.0,0.5,0.485,-0.0,-0.0,0.4975,0.5,0.1667,1.1667
BNCI2015_001,7,20260721,True,0.5,False,4,0.5,0.485,0.4825,0.0025,1.0,0.485,0.4925,1.0,-2.0,0.4875,0.49,2.0,-0.0,-13.0,0.4825,0.485,0.0,0.0,0.4875,0.49,2.0,0.0
BNCI2015_001,7,20260721,True,1.0,False,4,0.5,0.485,0.48,0.005,1.0,0.4825,0.4925,0.5,-1.0,0.4875,0.49,1.5,0.5,13.5,0.48,0.485,0.0,0.0,0.4825,0.485,0.5,0.5
BNCI2015_001,7,20260721,True,1.5,True,4,0.5,0.485,0.4825,0.0025,1.0,0.4825,0.4925,0.0,-3.0,0.4825,0.49,0.0,-2.0,11.0,0.48,0.485,-1.0,-1.0,0.485,0.4875,1.0,0.0
BNCI2015_001,7,20260721,True,2.0,False,4,0.5,0.485,0.4875,-0.0025,1.0,0.48,0.4925,3.0,6.0,0.48,0.49,3.0,5.0,2.0,0.485,0.485,1.0,1.0,0.4875,0.4875,-0.0,1.0
BNCI2015_001,7,20260722,True,0.5,False,2,1.0,0.485,0.5375,-0.0525,1.0,0.5275,0.5275,0.1905,1.0,0.5375,0.5275,-0.0,0.8095,0.8095,0.53,0.485,0.1429,0.1429,0.4925,0.4875,0.8571,0.9048
BNCI2015_001,7,20260722,True,1.0,False,2,1.0,0.485,0.615,-0.13,1.0,0.5275,0.5275,0.6731,1.0,0.5675,0.525,0.3654,0.6731,1.1154,0.5975,0.485,0.1346,0.1346,0.5,0.485,0.8846,0.8846
BNCI2015_001,7,20260722,True,1.5,False,2,1.0,0.485,0.5375,-0.0525,1.0,0.5275,0.5275,0.1905,1.0,0.5975,0.525,-1.1429,-0.381,1.0,0.565,0.485,-0.5238,-0.5238,0.5175,0.485,0.381,0.381
BNCI2015_001,7,20260722,True,2.0,True,2,1.0,0.485,0.5,-0.015,1.0,0.5275,0.5275,-1.8333,1.0,0.6,0.5225,-6.6667,-4.1667,1.0,0.5,0.4825,-0.0,-0.1667,0.4925,0.485,0.5,0.5
BNCI2015_001,7,20260723,True,0.5,False,2,1.0,0.485,0.4825,0.0025,1.0,0.5275,0.5275,18.0,1.0,0.5275,0.525,18.0,2.0,2.0,0.4825,0.485,0.0,0.0,0.4875,0.4875,2.0,1.0
BNCI2015_001,7,20260723,True,1.0,False,2,1.0,0.485,0.4825,0.0025,1.0,0.5275,0.5275,18.0,1.0,0.525,0.52,17.0,3.0,2.0,0.48,0.485,-1.0,-1.0,0.485,0.485,1.0,1.0
BNCI2015_001,7,20260723,True,1.5,False,2,1.0,0.485,0.485,0.0,,0.5275,0.5275,,,0.525,0.52,,,,0.4825,0.4875,,,0.4825,0.485,,
BNCI2015_001,7,20260723,True,2.0,True,2,1.0,0.485,0.4875,-0.0025,1.0,0.5275,0.5275,-16.0,1.0,0.525,0.5175,-15.0,-2.0,1.0,0.485,0.485,1.0,1.0,0.4825,0.485,2.0,2.0
BNCI2015_001,7,20260724,True,0.5,False,4,0.5,0.485,0.48,0.005,1.0,0.485,0.4925,1.0,-0.5,0.485,0.4925,1.0,-0.5,-7.0,0.4825,0.4825,0.5,1.0,0.49,0.4925,2.0,0.5
BNCI2015_001,7,20260724,True,1.0,True,4,0.5,0.485,0.48,0.005,1.0,0.4825,0.4925,0.5,-1.0,0.4825,0.49,0.5,-0.5,4.5,0.4825,0.485,0.5,0.5,0.49,0.485,2.0,2.0
BNCI2015_001,7,20260724,True,1.5,False,4,0.5,0.485,0.485,0.0,,0.48,0.4925,,,0.4775,0.49,,,,0.485,0.485,,,0.49,0.49,,
BNCI2015_001,7,20260724,True,2.0,False,4,0.5,0.485,0.485,0.0,,0.48,0.4925,,,0.48,0.49,,,,0.485,0.485,,,0.49,0.49,,
BNCI2015_001,7,20260725,True,0.5,False,4,0.5,0.485,0.5475,-0.0625,1.0,0.54,0.4925,0.12,0.24,0.5375,0.49,0.16,0.24,0.32,0.55,0.485,-0.04,-0.04,0.4925,0.4875,0.88,0.92
BNCI2015_001,7,20260725,True,1.0,True,4,0.5,0.485,0.5775,-0.0925,1.0,0.595,0.4925,-0.1892,-0.1081,0.6,0.49,-0.2432,-0.1892,1.5135,0.6,0.4825,-0.2432,-0.2703,0.4925,0.485,0.9189,0.9189
BNCI2015_001,7,20260725,True,1.5,False,4,0.5,0.485,0.5175,-0.0325,1.0,0.6,0.4925,-2.5385,-2.3077,0.6025,0.49,-2.6154,-2.4615,0.9231,0.52,0.485,-0.0769,-0.0769,0.485,0.4825,1.0,0.9231
BNCI2015_001,7,20260725,True,2.0,False,4,0.5,0.485,0.5,-0.015,1.0,0.555,0.4925,-3.6667,-3.1667,0.5575,0.49,-3.8333,-3.5,1.0,0.5,0.4825,-0.0,-0.1667,0.4825,0.4825,1.1667,1.0
BNCI2015_001,7,20260726,True,0.5,False,2,0.5,0.485,0.545,-0.06,1.0,0.53,0.4925,0.25,0.375,0.545,0.49,-0.0,0.0833,0.2083,0.5425,0.485,0.0417,0.0417,0.4975,0.4875,0.7917,0.8333
BNCI2015_001,7,20260726,True,1.0,False,2,0.5,0.485,0.6125,-0.1275,1.0,0.585,0.4925,0.2157,0.2745,0.595,0.49,0.1373,0.1765,1.3333,0.6,0.485,0.098,0.098,0.4975,0.485,0.902,0.902
BNCI2015_001,7,20260726,True,1.5,False,2,0.5,0.485,0.5375,-0.0525,1.0,0.5975,0.4925,-1.1429,-1.0,0.605,0.49,-1.2857,-1.1905,0.9524,0.5525,0.485,-0.2857,-0.2857,0.5,0.4825,0.7143,0.6667
BNCI2015_001,7,20260726,True,2.0,True,2,0.5,0.485,0.5,-0.015,1.0,0.565,0.4925,-4.3333,-3.8333,0.565,0.49,-4.3333,-4.0,1.0,0.5,0.4825,-0.0,-0.1667,0.5075,0.4825,-0.5,-0.6667
BNCI2015_001,7,20260727,True,0.5,False,4,1.0,0.485,0.5375,-0.0525,1.0,0.5275,0.5275,0.1905,1.0,0.5225,0.515,0.2857,0.8571,0.9048,0.53,0.485,0.1429,0.1429,0.4875,0.485,0.9524,0.9524
BNCI2015_001,7,20260727,True,1.0,False,4,1.0,0.485,0.5975,-0.1125,1.0,0.5275,0.5275,0.6222,1.0,0.505,0.5175,0.8222,1.1111,0.9333,0.6,0.485,-0.0222,-0.0222,0.485,0.485,1.0,1.0
BNCI2015_001,7,20260727,True,1.5,False,4,1.0,0.485,0.5475,-0.0625,1.0,0.5275,0.5275,0.32,1.0,0.5,0.5175,0.76,1.28,0.96,0.575,0.485,-0.44,-0.44,0.4875,0.485,0.96,0.96
BNCI2015_001,7,20260727,True,2.0,True,4,1.0,0.485,0.5,-0.015,1.0,0.5275,0.5275,-1.8333,1.0,0.5,0.5175,-0.0,2.1667,1.0,0.5025,0.485,-0.1667,-0.1667,0.4875,0.4825,0.8333,0.6667
BNCI2015_001,7,20260728,True,0.5,False,4,0.5,0.485,0.5475,-0.0625,1.0,0.5275,0.4925,0.32,0.44,0.5275,0.49,0.32,0.4,0.32,0.5525,0.485,-0.08,-0.08,0.4875,0.4875,0.96,1.0
BNCI2015_001,7,20260728,True,1.0,False,4,0.5,0.485,0.6,-0.115,1.0,0.59,0.4925,0.087,0.1522,0.595,0.49,0.0435,0.087,1.3913,0.6075,0.4825,-0.0652,-0.087,0.49,0.4825,0.9565,0.9348
BNCI2015_001,7,20260728,True,1.5,True,4,0.5,0.485,0.525,-0.04,1.0,0.615,0.4925,-2.25,-2.0625,0.5925,0.49,-1.6875,-1.5625,0.9375,0.525,0.485,-0.0,-0.0,0.4925,0.485,0.8125,0.8125
BNCI2015_001,7,20260728,True,2.0,False,4,0.5,0.485,0.5,-0.015,1.0,0.565,0.4925,-4.3333,-3.8333,0.5525,0.49,-3.5,-3.1667,1.0,0.5,0.485,-0.0,0.0,0.495,0.485,0.3333,0.3333
BNCI2015_001,8,0,False,0.5,False,2,1.0,0.5017,0.5267,-0.025,1.0,0.57,0.57,-1.7333,1.0,0.555,0.5467,-1.1333,0.6667,1.1333,0.5267,0.5017,-0.0,-0.0,0.5367,0.5233,-0.4,0.4667
BNCI2015_001,8,0,False,1.0,True,2,1.0,0.5017,0.5533,-0.0517,1.0,0.57,0.57,-0.3226,1.0,0.5567,0.5483,-0.0645,0.8387,0.9677,0.56,0.5083,-0.129,-0.0,0.505,0.5117,0.9355,1.129
BNCI2015_001,8,0,False,1.5,False,2,1.0,0.5017,0.58,-0.0783,1.0,0.57,0.57,0.1277,1.0,0.5567,0.545,0.2979,0.8511,1.234,0.5833,0.5067,-0.0426,0.0213,0.5083,0.5117,0.9149,1.0426
BNCI2015_001,8,0,False,2.0,False,2,1.0,0.5017,0.5483,-0.0467,1.0,0.57,0.57,-0.4643,1.0,0.5617,0.5433,-0.2857,0.6071,1.0714,0.5517,0.5067,-0.0714,0.0357,0.5067,0.5167,0.8929,1.2143
BNCI2015_001,8,20260721,True,0.5,False,4,0.5,0.5017,0.5,0.0017,1.0,0.515,0.5317,9.0,-9.0,0.515,0.5333,9.0,-10.0,-3.0,0.5,0.5017,0.0,0.0,0.5,0.5117,0.0,-6.0
BNCI2015_001,8,20260721,True,1.0,False,4,0.5,0.5017,0.5033,-0.0017,1.0,0.5067,0.5317,-2.0,16.0,0.5033,0.5333,0.0,19.0,19.0,0.5017,0.5033,1.0,2.0,0.5067,0.4967,-2.0,-5.0
BNCI2015_001,8,20260721,True,1.5,False,4,0.5,0.5017,0.5,0.0017,1.0,0.4983,0.5317,-1.0,-19.0,0.4967,0.53,-2.0,-19.0,8.0,0.5,0.51,0.0,-5.0,0.505,0.5083,3.0,-1.0
BNCI2015_001,8,20260721,True,2.0,True,4,0.5,0.5017,0.4933,0.0083,1.0,0.4983,0.5317,0.6,-3.0,0.5,0.5283,0.8,-2.4,7.4,0.4983,0.5017,0.6,0.6,0.5117,0.5033,2.2,2.0
BNCI2015_001,8,20260722,True,0.5,False,1,1.0,0.5017,0.53,-0.0283,1.0,0.57,0.57,-1.4118,1.0,0.5633,0.565,-1.1765,1.0588,0.8235,0.5317,0.5017,-0.0588,-0.0588,0.51,0.52,0.7059,1.3529
BNCI2015_001,8,20260722,True,1.0,True,1,1.0,0.5017,0.5633,-0.0617,1.0,0.57,0.57,-0.1081,1.0,0.5617,0.565,0.027,1.0541,1.2162,0.555,0.5017,0.1351,0.1351,0.5233,0.5067,0.6486,0.7297
BNCI2015_001,8,20260722,True,1.5,False,1,1.0,0.5017,0.5733,-0.0717,1.0,0.57,0.57,0.0465,1.0,0.5583,0.5633,0.2093,1.0698,1.0233,0.5767,0.5067,-0.0465,0.0233,0.5017,0.505,1.0,1.0465
BNCI2015_001,8,20260722,True,2.0,False,1,1.0,0.5017,0.5417,-0.04,1.0,0.57,0.57,-0.7083,1.0,0.5617,0.565,-0.5,1.0833,1.1667,0.54,0.5017,0.0417,0.0417,0.4983,0.495,1.0833,0.9167
BNCI2015_001,8,20260723,True,0.5,False,4,1.0,0.5017,0.5017,0.0,,0.57,0.57,,,0.5533,0.5633,,,,0.4983,0.51,,,0.51,0.5017,,
BNCI2015_001,8,20260723,True,1.0,False,4,1.0,0.5017,0.5,0.0017,1.0,0.57,0.57,42.0,1.0,0.5383,0.5633,23.0,-14.0,-13.0,0.4983,0.5083,-1.0,-5.0,0.5133,0.505,8.0,6.0
BNCI2015_001,8,20260723,True,1.5,True,4,1.0,0.5017,0.5017,0.0,,0.57,0.57,,,0.53,0.5617,,,,0.5,0.5117,,,0.5017,0.5017,,
BNCI2015_001,8,20260723,True,2.0,False,4,1.0,0.5017,0.495,0.0067,1.0,0.57,0.57,11.25,1.0,0.5133,0.5617,2.75,-6.25,4.0,0.505,0.505,1.5,1.0,0.4983,0.5083,0.5,-0.5
BNCI2015_001,8,20260724,True,0.5,False,1,0.5,0.5017,0.4967,0.005,1.0,0.515,0.5317,3.6667,-2.3333,0.5167,0.53,4.0,-1.6667,-0.6667,0.4967,0.5017,0.0,0.0,0.515,0.51,3.6667,2.0
BNCI2015_001,8,20260724,True,1.0,True,1,0.5,0.5017,0.5017,0.0,,0.5067,0.5317,,,0.505,0.53,,,,0.5017,0.5083,,,0.495,0.5217,,
BNCI2015_001,8,20260724,True,1.5,False,1,0.5,0.5017,0.5,0.0017,1.0,0.4983,0.5317,-1.0,-19.0,0.5,0.5283,0.0,-16.0,-13.0,0.5,0.5017,0.0,0.0,0.4917,0.4967,-5.0,-2.0
BNCI2015_001,8,20260724,True,2.0,False,1,0.5,0.5017,0.5033,-0.0017,1.0,0.4983,0.5317,3.0,21.0,0.5,0.53,2.0,19.0,-26.0,0.5017,0.5017,1.0,1.0,0.505,0.5017,-1.0,-1.0
BNCI2015_001,8,20260725,True,0.5,False,1,1.0,0.5017,0.5017,0.0,,0.57,0.57,,,0.565,0.5633,,,,0.5,0.5083,,,0.5033,0.52,,
BNCI2015_001,8,20260725,True,1.0,False,1,1.0,0.5017,0.5,0.0017,1.0,0.57,0.57,42.0,1.0,0.5633,0.5667,38.0,-1.0,3.0,0.4983,0.5117,-1.0,-7.0,0.495,0.4967,-3.0,0.0
BNCI2015_001,8,20260725,True,1.5,True,1,1.0,0.5017,0.5017,0.0,,0.57,0.57,,,0.5567,0.5617,,,,0.5017,0.5017,,,0.5083,0.5017,,
BNCI2015_001,8,20260725,True,2.0,False,1,1.0,0.5017,0.5,0.0017,1.0,0.57,0.57,42.0,1.0,0.55,0.565,30.0,-8.0,4.0,0.5033,0.51,2.0,-3.0,0.5083,0.51,5.0,0.0
BNCI2015_001,8,20260726,True,0.5,False,4,0.5,0.5017,0.4983,0.0033,1.0,0.5183,0.5317,6.0,-3.0,0.5167,0.53,5.5,-3.0,-4.0,0.5017,0.505,1.0,0.0,0.505,0.5267,2.0,-5.5
BNCI2015_001,8,20260726,True,1.0,True,4,0.5,0.5017,0.505,-0.0033,1.0,0.5083,0.5317,-1.0,8.0,0.5,0.5283,1.5,9.5,9.5,0.505,0.5083,-0.0,2.0,0.5,0.51,1.5,4.0
BNCI2015_001,8,20260726,True,1.5,False,4,0.5,0.5017,0.5083,-0.0067,1.0,0.4983,0.5317,1.5,6.0,0.5033,0.5283,0.75,4.75,6.25,0.5067,0.5133,0.25,2.0,0.5183,0.5067,-1.5,-0.75
BNCI2015_001,8,20260726,True,2.0,False,4,0.5,0.5017,0.5083,-0.0067,1.0,0.5033,0.5317,0.75,5.25,0.5017,0.5267,1.0,4.75,-4.75,0.505,0.5083,0.5,1.5,0.5033,0.5033,0.75,1.0
BNCI2015_001,8,20260727,True,0.5,False,1,1.0,0.5017,0.4983,0.0033,1.0,0.57,0.57,21.5,1.0,0.555,0.565,17.0,-2.0,0.5,0.5017,0.5083,1.0,-1.0,0.5167,0.5117,5.5,2.5
BNCI2015_001,8,20260727,True,1.0,False,1,1.0,0.5017,0.5,0.0017,1.0,0.57,0.57,42.0,1.0,0.5483,0.5617,29.0,-7.0,-5.0,0.5,0.5067,0.0,-3.0,0.4967,0.51,-2.0,-7.0
BNCI2015_001,8,20260727,True,1.5,True,1,1.0,0.5017,0.4983,0.0033,1.0,0.57,0.57,21.5,1.0,0.5333,0.5467,10.5,-3.0,7.5,0.5,0.5067,0.5,-1.0,0.5033,0.5017,1.5,1.5
BNCI2015_001,8,20260727,True,2.0,False,1,1.0,0.5017,0.5033,-0.0017,1.0,0.57,0.57,-40.0,1.0,0.5233,0.545,-12.0,14.0,-10.0,0.5,0.5083,2.0,6.0,0.5,0.4983,2.0,-0.0
BNCI2015_001,8,20260728,True,0.5,False,4,1.0,0.5017,0.53,-0.0283,1.0,0.57,0.57,-1.4118,1.0,0.565,0.5667,-1.2353,1.0588,0.7059,0.5317,0.5067,-0.0588,0.1176,0.505,0.4917,0.8824,0.5294
BNCI2015_001,8,20260728,True,1.0,False,4,1.0,0.5017,0.5667,-0.065,1.0,0.57,0.57,-0.0513,1.0,0.5617,0.565,0.0769,1.0513,1.2821,0.5667,0.505,-0.0,0.0513,0.52,0.5,0.7179,0.6923
BNCI2015_001,8,20260728,True,1.5,True,4,1.0,0.5017,0.5733,-0.0717,1.0,0.57,0.57,0.0465,1.0,0.5683,0.565,0.0698,0.9535,1.3256,0.5567,0.5117,0.2326,0.3721,0.52,0.5,0.7442,0.7209
BNCI2015_001,8,20260728,True,2.0,False,4,1.0,0.5017,0.525,-0.0233,1.0,0.57,0.57,-1.9286,1.0,0.5783,0.5617,-2.2857,0.2857,1.4286,0.5333,0.5083,-0.3571,-0.0714,0.5183,0.5,0.2857,0.2143
BNCI2015_001,9,0,False,0.5,False,1,0.5,0.6167,0.515,0.1017,1.0,0.5733,0.62,0.5738,0.541,0.5433,0.62,0.2787,0.2459,0.2787,0.515,0.6167,0.0,0.0,0.5,0.5217,-0.1475,0.7869
BNCI2015_001,9,0,False,1.0,False,1,0.5,0.6167,0.5,0.1167,1.0,0.52,0.62,0.1714,0.1429,0.505,0.62,0.0429,0.0143,0.3571,0.5,0.6167,0.0,0.0,0.5,0.5683,0.0,0.4143
BNCI2015_001,9,0,False,1.5,False,1,0.5,0.6167,0.5,0.1167,1.0,0.505,0.62,0.0429,0.0143,0.5,0.62,0.0,-0.0286,2.2571,0.5,0.62,0.0,-0.0286,0.5,0.565,0.0,0.4429
BNCI2015_001,9,0,False,2.0,True,1,0.5,0.6167,0.5,0.1167,1.0,0.5,0.62,0.0,-0.0286,0.5,0.62,0.0,-0.0286,1.4714,0.5,0.615,0.0,0.0143,0.5,0.5633,0.0,0.4571
BNCI2015_001,9,20260721,True,0.5,False,2,0.5,0.6167,0.6517,-0.035,1.0,0.6417,0.62,0.2857,0.381,0.6417,0.62,0.2857,0.381,0.381,0.66,0.6183,-0.2381,-0.1905,0.5117,0.4983,4.0,0.619
BNCI2015_001,9,20260721,True,1.0,False,2,0.5,0.6167,0.525,0.0917,1.0,0.6517,0.62,1.3818,1.3455,0.635,0.6217,1.2,1.1455,-0.4,0.53,0.615,0.0545,0.0727,0.4967,0.5017,-0.3091,0.9455
BNCI2015_001,9,20260721,True,1.5,False,2,0.5,0.6167,0.5,0.1167,1.0,0.585,0.62,0.7286,0.7,0.5433,0.6217,0.3714,0.3286,0.9857,0.5,0.6167,0.0,0.0,0.515,0.5033,0.1286,1.1
BNCI2015_001,9,20260721,True,2.0,True,2,0.5,0.6167,0.5,0.1167,1.0,0.52,0.62,0.1714,0.1429,0.5083,0.62,0.0714,0.0429,1.0,0.5,0.6167,0.0,0.0,0.505,0.5033,0.0429,1.0143
BNCI2015_001,9,20260722,True,0.5,False,1,1.0,0.6167,0.5167,0.1,1.0,0.6283,0.6283,1.1167,1.0,0.6233,0.6217,1.0667,1.0167,0.9667,0.52,0.615,0.0333,0.05,0.505,0.5017,-0.1167,1.0333
BNCI2015_001,9,20260722,True,1.0,True,1,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.625,0.6283,1.0714,0.9714,0.9143,0.5,0.6167,0.0,0.0,0.5133,0.505,0.1143,1.0714
BNCI2015_001,9,20260722,True,1.5,False,1,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.62,0.6283,1.0286,0.9286,1.0,0.5,0.615,0.0,0.0143,0.505,0.51,0.0429,0.9571
BNCI2015_001,9,20260722,True,2.0,False,1,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.6167,0.6267,1.0,0.9143,1.0,0.5,0.6217,0.0,-0.0429,0.5033,0.51,0.0286,0.9429
BNCI2015_001,9,20260723,True,0.5,False,2,1.0,0.6167,0.5133,0.1033,1.0,0.6283,0.6283,1.1129,1.0,0.62,0.6267,1.0323,0.9355,1.0484,0.515,0.6183,0.0161,0.0,0.5367,0.5467,0.2258,0.9032
BNCI2015_001,9,20260723,True,1.0,False,2,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.6183,0.6267,1.0143,0.9286,1.0571,0.5,0.62,0.0,-0.0286,0.5483,0.5633,0.4143,0.8714
BNCI2015_001,9,20260723,True,1.5,False,2,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.6167,0.63,1.0,0.8857,0.9857,0.5,0.62,0.0,-0.0286,0.53,0.5533,0.2571,0.8
BNCI2015_001,9,20260723,True,2.0,True,2,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.6167,0.63,1.0,0.8857,1.0,0.5,0.6167,0.0,0.0,0.515,0.5583,0.1286,0.6286
BNCI2015_001,9,20260724,True,0.5,False,1,1.0,0.6167,0.6533,-0.0367,1.0,0.6283,0.6283,0.6818,1.0,0.6417,0.62,0.3182,0.4091,0.7273,0.6533,0.62,-0.0,0.0909,0.5317,0.4983,3.3182,0.0909
BNCI2015_001,9,20260724,True,1.0,False,1,1.0,0.6167,0.5167,0.1,1.0,0.6283,0.6283,1.1167,1.0,0.64,0.6267,1.2333,1.1333,0.5667,0.5167,0.6167,0.0,0.0,0.5417,0.5,0.25,1.4167
BNCI2015_001,9,20260724,True,1.5,True,1,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.6717,0.63,1.4714,1.3571,1.0,0.5,0.6167,0.0,0.0,0.5167,0.5,0.1429,1.1429
BNCI2015_001,9,20260724,True,2.0,False,1,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.6633,0.6283,1.4,1.3,1.0,0.5,0.6217,0.0,-0.0429,0.505,0.5,0.0429,1.0429
BNCI2015_001,9,20260725,True,0.5,False,2,1.0,0.6167,0.515,0.1017,1.0,0.6283,0.6283,1.1148,1.0,0.6217,0.62,1.0492,1.0164,0.9508,0.515,0.62,0.0,-0.0328,0.5,0.5233,-0.1475,0.7705
BNCI2015_001,9,20260725,True,1.0,False,2,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.62,0.6217,1.0286,0.9857,0.9857,0.5,0.6167,0.0,0.0,0.5083,0.5383,0.0714,0.7429
BNCI2015_001,9,20260725,True,1.5,False,2,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.62,0.6267,1.0286,0.9429,1.0,0.5,0.6167,0.0,0.0,0.5083,0.5417,0.0714,0.7143
BNCI2015_001,9,20260725,True,2.0,True,2,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.62,0.6267,1.0286,0.9429,1.0,0.5,0.615,0.0,0.0143,0.5067,0.5433,0.0571,0.6857
BNCI2015_001,9,20260726,True,0.5,False,1,1.0,0.6167,0.515,0.1017,1.0,0.6283,0.6283,1.1148,1.0,0.6017,0.6217,0.8525,0.8033,0.8525,0.515,0.6167,0.0,0.0,0.4983,0.5117,-0.1639,0.8689
BNCI2015_001,9,20260726,True,1.0,True,1,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.6217,0.63,1.0429,0.9286,1.0429,0.5,0.6167,0.0,0.0,0.5617,0.5833,0.5286,0.8143
BNCI2015_001,9,20260726,True,1.5,False,1,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.6183,0.6317,1.0143,0.8857,1.0,0.5,0.6217,0.0,-0.0429,0.545,0.5933,0.3857,0.5857
BNCI2015_001,9,20260726,True,2.0,False,1,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.62,0.6317,1.0286,0.9,1.0,0.5,0.62,0.0,-0.0286,0.5417,0.595,0.3571,0.5429
BNCI2015_001,9,20260727,True,0.5,False,4,1.0,0.6167,0.5283,0.0883,1.0,0.6283,0.6283,1.1321,1.0,0.6017,0.6283,0.8302,0.6981,0.6981,0.5333,0.6217,0.0566,0.0,0.4983,0.525,-0.3396,0.6981
BNCI2015_001,9,20260727,True,1.0,False,4,1.0,0.6167,0.5017,0.115,1.0,0.6283,0.6283,1.1014,1.0,0.5883,0.63,0.7536,0.6377,0.971,0.5083,0.6217,0.058,0.0145,0.5,0.545,-0.0145,0.6087
BNCI2015_001,9,20260727,True,1.5,True,4,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.5733,0.63,0.6286,0.5143,1.4571,0.5,0.62,0.0,-0.0286,0.5,0.54,0.0,0.6571
BNCI2015_001,9,20260727,True,2.0,False,4,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.5517,0.6283,0.4429,0.3429,1.0,0.5,0.6167,0.0,0.0,0.5,0.5367,0.0,0.6857
BNCI2015_001,9,20260728,True,0.5,False,2,1.0,0.6167,0.5167,0.1,1.0,0.6283,0.6283,1.1167,1.0,0.6,0.6233,0.8333,0.7667,0.75,0.52,0.6217,0.0333,-0.0167,0.5,0.4967,-0.1667,1.0333
BNCI2015_001,9,20260728,True,1.0,False,2,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.5833,0.6283,0.7143,0.6143,1.1,0.5,0.615,0.0,0.0143,0.5,0.5067,0.0,0.9429
BNCI2015_001,9,20260728,True,1.5,False,2,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.555,0.6283,0.4714,0.3714,1.2286,0.5,0.6267,0.0,-0.0857,0.5,0.5167,0.0,0.8571
BNCI2015_001,9,20260728,True,2.0,True,2,1.0,0.6167,0.5,0.1167,1.0,0.6283,0.6283,1.1,1.0,0.5267,0.6283,0.2286,0.1286,1.0,0.5,0.615,0.0,0.0143,0.5,0.5167,0.0,0.8571
