scalarization_id,grid_family,selection_rule,label,n_trajectories,mean_pairwise_auc_vs_target_utility,mean_hit_rate,mean_random_baseline,mean_enrichment_ratio,mean_regret_vs_target_oracle,mean_target_utility_delta_vs_oaci,hindsight_diagnostic_only
leakage_rank_risk__leakage_0.2__rank_0.6__risk_0.2,leakage_source_rank_source_risk,top1,pareto_good,162,0.5876730905420995,0.16666666666666666,0.1377191744332418,1.0705246913580249,0.6647863082395475,0.15918731083799406,1
leakage_rank_risk__leakage_0.2__rank_0.6__risk_0.2,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5876730905420995,0.037037037037037035,0.03019713146878921,1.2456140350877194,0.6647863082395475,0.15918731083799406,1
leakage_rank_risk__leakage_0.2__rank_0.6__risk_0.2,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5876730905420995,0.5411522633744855,0.4297233780360411,1.4712172475984704,0.3324583718255052,0.15918731083799406,1
leakage_rank_risk__leakage_0.2__rank_0.6__risk_0.2,leakage_source_rank_source_risk,top3,pareto_good,162,0.5876730905420995,0.20987654320987653,0.1377191744332418,1.5762002743484222,0.3324583718255052,0.15918731083799406,1
leakage_rank_risk__leakage_0.2__rank_0.6__risk_0.2,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5876730905420995,0.022633744855967076,0.03019713146878921,0.8011695906432746,0.3324583718255052,0.15918731083799406,1
leakage_rank_risk__leakage_0.2__rank_0.6__risk_0.2,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5876730905420995,0.5370370370370371,0.4297233780360411,1.5391966259390462,0.21644957257833186,0.15918731083799406,1
leakage_rank_risk__leakage_0.2__rank_0.6__risk_0.2,leakage_source_rank_source_risk,top5,pareto_good,162,0.5876730905420995,0.20740740740740743,0.1377191744332418,1.5655246913580252,0.21644957257833186,0.15918731083799406,1
leakage_rank_risk__leakage_0.2__rank_0.6__risk_0.2,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5876730905420995,0.020987654320987658,0.03019713146878921,0.7122807017543861,0.21644957257833186,0.15918731083799406,1
leakage_rank_risk__leakage_0.2__rank_0.6__risk_0.2,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5876730905420995,0.5329218106995883,0.4297233780360411,1.3855369148593144,0.36453973926715594,0.15918731083799406,1
leakage_rank_risk__leakage_0.2__rank_0.6__risk_0.2,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5876730905420995,0.1882716049382716,0.1377191744332418,1.2782064471879286,0.36453973926715594,0.15918731083799406,1
leakage_rank_risk__leakage_0.2__rank_0.6__risk_0.2,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5876730905420995,0.024176954732510286,0.03019713146878921,0.8165204678362573,0.36453973926715594,0.15918731083799406,1
leakage_rank_risk__leakage_0.2__rank_0.7__risk_0.1,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5909194999904573,0.4876543209876543,0.4297233780360411,1.0726180560168228,0.6457585622873784,0.1782150567901632,1
leakage_rank_risk__leakage_0.2__rank_0.7__risk_0.1,leakage_source_rank_source_risk,top1,pareto_good,162,0.5909194999904573,0.19135802469135801,0.1377191744332418,1.204783950617284,0.6457585622873784,0.1782150567901632,1
leakage_rank_risk__leakage_0.2__rank_0.7__risk_0.1,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5909194999904573,0.030864197530864196,0.03019713146878921,0.956140350877193,0.6457585622873784,0.1782150567901632,1
leakage_rank_risk__leakage_0.2__rank_0.7__risk_0.1,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5909194999904573,0.5349794238683127,0.4297233780360411,1.4065198534893117,0.2983114489521558,0.1782150567901632,1
leakage_rank_risk__leakage_0.2__rank_0.7__risk_0.1,leakage_source_rank_source_risk,top3,pareto_good,162,0.5909194999904573,0.21604938271604937,0.1377191744332418,1.675034293552812,0.2983114489521558,0.1782150567901632,1
leakage_rank_risk__leakage_0.2__rank_0.7__risk_0.1,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5909194999904573,0.022633744855967076,0.03019713146878921,0.8128654970760233,0.2983114489521558,0.1782150567901632,1
leakage_rank_risk__leakage_0.2__rank_0.7__risk_0.1,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5909194999904573,0.5407407407407407,0.4297233780360411,1.5967609864791854,0.18787741844390574,0.1782150567901632,1
leakage_rank_risk__leakage_0.2__rank_0.7__risk_0.1,leakage_source_rank_source_risk,top5,pareto_good,162,0.5909194999904573,0.2061728395061728,0.1377191744332418,1.6252057613168727,0.18787741844390574,0.1782150567901632,1
leakage_rank_risk__leakage_0.2__rank_0.7__risk_0.1,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5909194999904573,0.02345679012345679,0.03019713146878921,0.7719298245614035,0.18787741844390574,0.1782150567901632,1
leakage_rank_risk__leakage_0.2__rank_0.7__risk_0.1,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5909194999904573,0.5354938271604939,0.4297233780360411,1.3570843217008388,0.31980491912235287,0.1782150567901632,1
leakage_rank_risk__leakage_0.2__rank_0.7__risk_0.1,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5909194999904573,0.2006172839506173,0.1377191744332418,1.473542524005487,0.31980491912235287,0.1782150567901632,1
leakage_rank_risk__leakage_0.2__rank_0.7__risk_0.1,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5909194999904573,0.021090534979423866,0.03019713146878921,0.7404970760233918,0.31980491912235287,0.1782150567901632,1
leakage_rank_risk__leakage_0.2__rank_0.8__risk_0.0,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5967852807183203,0.47530864197530864,0.4297233780360411,1.0229280945621555,0.6415880332201968,0.18238558585734488,1
leakage_rank_risk__leakage_0.2__rank_0.8__risk_0.0,leakage_source_rank_source_risk,top1,pareto_good,162,0.5967852807183203,0.21604938271604937,0.1377191744332418,1.5371913580246912,0.6415880332201968,0.18238558585734488,1
leakage_rank_risk__leakage_0.2__rank_0.8__risk_0.0,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5967852807183203,0.024691358024691357,0.03019713146878921,0.7807017543859649,0.6415880332201968,0.18238558585734488,1
leakage_rank_risk__leakage_0.2__rank_0.8__risk_0.0,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5967852807183203,0.5246913580246914,0.4297233780360411,1.3666946950943726,0.27616262123889823,0.18238558585734488,1
leakage_rank_risk__leakage_0.2__rank_0.8__risk_0.0,leakage_source_rank_source_risk,top3,pareto_good,162,0.5967852807183203,0.2119341563786008,0.1377191744332418,1.7013545953360767,0.27616262123889823,0.18238558585734488,1
leakage_rank_risk__leakage_0.2__rank_0.8__risk_0.0,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5967852807183203,0.026748971193415638,0.03019713146878921,0.9298245614035088,0.27616262123889823,0.18238558585734488,1
leakage_rank_risk__leakage_0.2__rank_0.8__risk_0.0,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5967852807183203,0.5308641975308642,0.4297233780360411,1.563316668398189,0.16852881261682418,0.18238558585734488,1
leakage_rank_risk__leakage_0.2__rank_0.8__risk_0.0,leakage_source_rank_source_risk,top5,pareto_good,162,0.5967852807183203,0.20864197530864195,0.1377191744332418,1.768868312757202,0.16852881261682418,0.18238558585734488,1
leakage_rank_risk__leakage_0.2__rank_0.8__risk_0.0,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5967852807183203,0.027160493827160497,0.03019713146878921,0.8859649122807017,0.16852881261682418,0.18238558585734488,1
leakage_rank_risk__leakage_0.2__rank_0.8__risk_0.0,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5967852807183203,0.5221193415637859,0.4297233780360411,1.3155855645734773,0.28670397170126216,0.18238558585734488,1
leakage_rank_risk__leakage_0.2__rank_0.8__risk_0.0,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5967852807183203,0.20730452674897115,0.1377191744332418,1.6842935528120713,0.28670397170126216,0.18238558585734488,1
leakage_rank_risk__leakage_0.2__rank_0.8__risk_0.0,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5967852807183203,0.021090534979423866,0.03019713146878921,0.7404970760233918,0.28670397170126216,0.18238558585734488,1
leakage_rank_risk__leakage_0.3__rank_0.0__risk_0.7,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.555336272602388,0.5185185185185185,0.4297233780360411,1.7687300050699486,0.7398053811858271,0.08416823789171453,1
leakage_rank_risk__leakage_0.3__rank_0.0__risk_0.7,leakage_source_rank_source_risk,top1,pareto_good,162,0.555336272602388,0.16666666666666666,0.1377191744332418,1.4402777777777778,0.7398053811858271,0.08416823789171453,1
leakage_rank_risk__leakage_0.3__rank_0.0__risk_0.7,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.555336272602388,0.07407407407407407,0.03019713146878921,2.736842105263158,0.7398053811858271,0.08416823789171453,1
leakage_rank_risk__leakage_0.3__rank_0.0__risk_0.7,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.555336272602388,0.5123456790123456,0.4297233780360411,1.585166600279186,0.3706168455017685,0.08416823789171453,1
leakage_rank_risk__leakage_0.3__rank_0.0__risk_0.7,leakage_source_rank_source_risk,top3,pareto_good,162,0.555336272602388,0.20987654320987653,0.1377191744332418,1.4449667616334285,0.3706168455017685,0.08416823789171453,1
leakage_rank_risk__leakage_0.3__rank_0.0__risk_0.7,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.555336272602388,0.030864197530864196,0.03019713146878921,1.0964912280701753,0.3706168455017685,0.08416823789171453,1
leakage_rank_risk__leakage_0.3__rank_0.0__risk_0.7,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.555336272602388,0.5,0.4297233780360411,1.385023185315842,0.26628846495099445,0.08416823789171453,1
leakage_rank_risk__leakage_0.3__rank_0.0__risk_0.7,leakage_source_rank_source_risk,top5,pareto_good,162,0.555336272602388,0.18518518518518517,0.1377191744332418,1.224264007597341,0.26628846495099445,0.08416823789171453,1
leakage_rank_risk__leakage_0.3__rank_0.0__risk_0.7,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.555336272602388,0.018518518518518517,0.03019713146878921,0.6578947368421054,0.26628846495099445,0.08416823789171453,1
leakage_rank_risk__leakage_0.3__rank_0.0__risk_0.7,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.555336272602388,0.5123456790123457,0.4297233780360411,1.5568078493714155,0.3851763546482895,0.08416823789171453,1
leakage_rank_risk__leakage_0.3__rank_0.0__risk_0.7,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.555336272602388,0.2037037037037037,0.1377191744332418,1.4180357708135487,0.3851763546482895,0.08416823789171453,1
leakage_rank_risk__leakage_0.3__rank_0.0__risk_0.7,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.555336272602388,0.0324074074074074,0.03019713146878921,1.111842105263158,0.3851763546482895,0.08416823789171453,1
leakage_rank_risk__leakage_0.3__rank_0.1__risk_0.6,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5636658876877325,0.5061728395061729,0.4297233780360411,1.6184032076843275,0.7090847771666297,0.11488884191091188,1
leakage_rank_risk__leakage_0.3__rank_0.1__risk_0.6,leakage_source_rank_source_risk,top1,pareto_good,162,0.5636658876877325,0.18518518518518517,0.1377191744332418,1.6087962962962963,0.7090847771666297,0.11488884191091188,1
leakage_rank_risk__leakage_0.3__rank_0.1__risk_0.6,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5636658876877325,0.07407407407407407,0.03019713146878921,2.736842105263158,0.7090847771666297,0.11488884191091188,1
leakage_rank_risk__leakage_0.3__rank_0.1__risk_0.6,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5636658876877325,0.5246913580246912,0.4297233780360411,1.5981263866046114,0.3744551200651794,0.11488884191091188,1
leakage_rank_risk__leakage_0.3__rank_0.1__risk_0.6,leakage_source_rank_source_risk,top3,pareto_good,162,0.5636658876877325,0.2037037037037037,0.1377191744332418,1.430246913580247,0.3744551200651794,0.11488884191091188,1
leakage_rank_risk__leakage_0.3__rank_0.1__risk_0.6,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5636658876877325,0.030864197530864196,0.03019713146878921,1.0964912280701753,0.3744551200651794,0.11488884191091188,1
leakage_rank_risk__leakage_0.3__rank_0.1__risk_0.6,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5636658876877325,0.5172839506172839,0.4297233780360411,1.4266418290015834,0.27496809676672435,0.11488884191091188,1
leakage_rank_risk__leakage_0.3__rank_0.1__risk_0.6,leakage_source_rank_source_risk,top5,pareto_good,162,0.5636658876877325,0.18641975308641975,0.1377191744332418,1.2617640075973409,0.27496809676672435,0.11488884191091188,1
leakage_rank_risk__leakage_0.3__rank_0.1__risk_0.6,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5636658876877325,0.018518518518518517,0.03019713146878921,0.6578947368421054,0.27496809676672435,0.11488884191091188,1
leakage_rank_risk__leakage_0.3__rank_0.1__risk_0.6,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5636658876877325,0.5185185185185185,0.4297233780360411,1.5625054715719318,0.38465675865505355,0.11488884191091188,1
leakage_rank_risk__leakage_0.3__rank_0.1__risk_0.6,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5636658876877325,0.2037037037037037,0.1377191744332418,1.4180357708135487,0.38465675865505355,0.11488884191091188,1
leakage_rank_risk__leakage_0.3__rank_0.1__risk_0.6,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5636658876877325,0.0324074074074074,0.03019713146878921,1.111842105263158,0.38465675865505355,0.11488884191091188,1
leakage_rank_risk__leakage_0.3__rank_0.2__risk_0.5,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.574671648897385,0.48148148148148145,0.4297233780360411,1.5070407139688926,0.700764616327778,0.12320900274976357,1
leakage_rank_risk__leakage_0.3__rank_0.2__risk_0.5,leakage_source_rank_source_risk,top1,pareto_good,162,0.574671648897385,0.18518518518518517,0.1377191744332418,1.6087962962962963,0.700764616327778,0.12320900274976357,1
leakage_rank_risk__leakage_0.3__rank_0.2__risk_0.5,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.574671648897385,0.07407407407407407,0.03019713146878921,2.736842105263158,0.700764616327778,0.12320900274976357,1
leakage_rank_risk__leakage_0.3__rank_0.2__risk_0.5,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.574671648897385,0.5288065843621399,0.4297233780360411,1.5953626292318626,0.375669484333288,0.12320900274976357,1
leakage_rank_risk__leakage_0.3__rank_0.2__risk_0.5,leakage_source_rank_source_risk,top3,pareto_good,162,0.574671648897385,0.2037037037037037,0.1377191744332418,1.4312757201646091,0.375669484333288,0.12320900274976357,1
leakage_rank_risk__leakage_0.3__rank_0.2__risk_0.5,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.574671648897385,0.030864197530864196,0.03019713146878921,1.0964912280701753,0.375669484333288,0.12320900274976357,1
leakage_rank_risk__leakage_0.3__rank_0.2__risk_0.5,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.574671648897385,0.5209876543209877,0.4297233780360411,1.442270686898131,0.2625177807819089,0.12320900274976357,1
leakage_rank_risk__leakage_0.3__rank_0.2__risk_0.5,leakage_source_rank_source_risk,top5,pareto_good,162,0.574671648897385,0.1925925925925926,0.1377191744332418,1.316578822412156,0.2625177807819089,0.12320900274976357,1
leakage_rank_risk__leakage_0.3__rank_0.2__risk_0.5,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.574671648897385,0.022222222222222227,0.03019713146878921,0.7631578947368423,0.2625177807819089,0.12320900274976357,1
leakage_rank_risk__leakage_0.3__rank_0.2__risk_0.5,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.574671648897385,0.5164609053497943,0.4297233780360411,1.4290227599508172,0.39746706577725816,0.12320900274976357,1
leakage_rank_risk__leakage_0.3__rank_0.2__risk_0.5,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.574671648897385,0.19135802469135801,0.1377191744332418,1.3221984805318139,0.39746706577725816,0.12320900274976357,1
leakage_rank_risk__leakage_0.3__rank_0.2__risk_0.5,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.574671648897385,0.0324074074074074,0.03019713146878921,1.111842105263158,0.39746706577725816,0.12320900274976357,1
leakage_rank_risk__leakage_0.3__rank_0.3__risk_0.4,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5797522180613197,0.4691358024691358,0.4297233780360411,1.5074764438163872,0.6946507045037316,0.12932291457381007,1
leakage_rank_risk__leakage_0.3__rank_0.3__risk_0.4,leakage_source_rank_source_risk,top1,pareto_good,162,0.5797522180613197,0.17901234567901234,0.1377191744332418,1.5532407407407407,0.6946507045037316,0.12932291457381007,1
leakage_rank_risk__leakage_0.3__rank_0.3__risk_0.4,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5797522180613197,0.07407407407407407,0.03019713146878921,2.736842105263158,0.6946507045037316,0.12932291457381007,1
