dataset,target_subject,token_seed,injtype,is_confirm,alpha,is_alpha_star,lam,k,bacc_orig,bacc_injected,induced_harm,mean_disp,E4_inj_bacc,E4_cln_bacc,E4_raw_rec,E4_netted_rec,E4b_inj_bacc,E4b_cln_bacc,E4b_raw_rec,E4b_netted_rec,E4bO_inj_bacc,E4bO_cln_bacc,E4bO_netted_rec,inj_dominance,vc_overlap,arm_overlap,E3_inj_bacc,E3_cln_bacc,E3_raw_rec,E3_netted_rec,ERASE_inj_bacc,ERASE_cln_bacc,ERASE_raw_rec,ERASE_netted_rec
BNCI2015_001,1,20260726,varmod,True,3.0,False,1.0,1,0.5925,0.535,0.0575,0.0,0.5375,0.67,0.0435,-1.3043,0.5425,0.59,0.1304,0.1739,0.5425,0.5925,0.1304,1.0074,0.9999,0.2806,0.5375,0.5925,0.0435,0.0435,0.5425,0.5725,0.1304,0.4783
BNCI2015_001,1,20260726,covtoken,True,1.0,True,1.0,2,0.5925,0.5925,0.0,0.0,0.5225,0.67,,,0.5525,0.59,,,0.555,0.5925,,0.5327,0.7039,0.0826,0.595,0.5925,,,0.5475,0.5725,,
BNCI2015_001,1,20260726,covtoken,True,2.0,False,1.0,2,0.5925,0.5625,0.03,0.0,0.565,0.67,0.0833,-2.5,0.5425,0.59,-0.6667,-0.5833,0.56,0.5925,-0.0833,0.51,0.7068,0.1005,0.5625,0.5925,0.0,0.0,0.5475,0.5725,-0.5,0.1667
BNCI2015_001,1,20260726,covtoken,True,3.0,False,1.0,2,0.5925,0.4775,0.115,0.0,0.48,0.67,0.0217,-0.6522,0.5375,0.59,0.5217,0.5435,0.5625,0.5925,0.7391,0.503,0.707,0.0872,0.48,0.5925,0.0217,0.0217,0.5475,0.5725,0.6087,0.7826
BNCI2015_001,1,20260727,varmod,True,1.0,True,1.0,2,0.5925,0.6375,-0.045,0.0,0.5925,0.67,1.0,2.7222,0.5725,0.59,1.4444,1.3889,0.575,0.5925,1.3889,1.0157,0.5228,0.4539,0.6375,0.5925,-0.0,-0.0,0.535,0.5725,2.2778,1.8333
BNCI2015_001,1,20260727,varmod,True,2.0,False,1.0,2,0.5925,0.515,0.0775,0.0,0.5225,0.67,0.0968,-0.9032,0.545,0.59,0.3871,0.4194,0.5475,0.5925,0.4194,1.0044,0.5019,0.4092,0.5175,0.5925,0.0323,0.0323,0.5325,0.5725,0.2258,0.4839
BNCI2015_001,1,20260727,varmod,True,3.0,False,1.0,2,0.5925,0.4875,0.105,0.0,0.4875,0.67,0.0,-0.7381,0.535,0.59,0.4524,0.4762,0.535,0.5925,0.4524,1.002,0.5007,0.4044,0.4875,0.5925,0.0,0.0,0.535,0.5725,0.4524,0.6429
BNCI2015_001,1,20260727,covtoken,True,1.0,False,1.0,1,0.5925,0.62,-0.0275,0.0,0.5975,0.67,0.8182,3.6364,0.575,0.59,1.6364,1.5455,0.55,0.5925,2.5455,0.8894,0.7469,0.3575,0.62,0.5925,-0.0,-0.0,0.5525,0.5725,2.4545,1.7273
BNCI2015_001,1,20260727,covtoken,True,2.0,True,1.0,1,0.5925,0.5625,0.03,0.0,0.565,0.67,0.0833,-2.5,0.5725,0.59,0.3333,0.4167,0.5825,0.5925,0.6667,0.906,0.7697,0.3336,0.5625,0.5925,0.0,0.0,0.5875,0.5725,0.8333,1.5
BNCI2015_001,1,20260727,covtoken,True,3.0,False,1.0,1,0.5925,0.5575,0.035,0.0,0.5625,0.67,0.1429,-2.0714,0.575,0.59,0.5,0.5714,0.5725,0.5925,0.4286,0.8942,0.7761,0.3328,0.56,0.5925,0.0714,0.0714,0.555,0.5725,-0.0714,0.5
BNCI2015_001,1,20260728,varmod,True,1.0,False,0.5,2,0.5925,0.64,-0.0475,0.0,0.6125,0.6225,0.5789,1.2105,0.6175,0.59,0.4737,0.4211,0.6175,0.5925,0.4737,1.0146,0.5183,0.4486,0.64,0.5925,-0.0,-0.0,0.5375,0.5725,2.1579,1.7368
BNCI2015_001,1,20260728,varmod,True,2.0,True,0.5,2,0.5925,0.555,0.0375,0.0,0.5475,0.6225,-0.2,-1.0,0.6125,0.59,1.5333,1.6,0.6125,0.5925,1.5333,1.0045,0.5067,0.4172,0.555,0.5925,0.0,0.0,0.5375,0.5725,-0.4667,0.0667
BNCI2015_001,1,20260728,varmod,True,3.0,False,0.5,2,0.5925,0.545,0.0475,0.0,0.54,0.6225,-0.1053,-0.7368,0.5425,0.59,-0.0526,0.0,0.545,0.5925,0.0,1.0021,0.503,0.4078,0.545,0.5925,0.0,0.0,0.535,0.5725,-0.2105,0.2105
BNCI2015_001,1,20260728,covtoken,True,1.0,True,1.0,2,0.5925,0.61,-0.0175,0.0,0.5575,0.67,3.0,7.4286,0.55,0.59,3.4286,3.2857,0.565,0.5925,2.5714,0.508,0.6956,0.4496,0.6025,0.5925,0.4286,0.4286,0.54,0.5725,4.0,2.8571
BNCI2015_001,1,20260728,covtoken,True,2.0,False,1.0,2,0.5925,0.5325,0.06,0.0,0.55,0.67,0.2917,-1.0,0.535,0.59,0.0417,0.0833,0.5325,0.5925,0.0,0.5092,0.7068,0.4636,0.53,0.5925,-0.0417,-0.0417,0.54,0.5725,0.125,0.4583
BNCI2015_001,1,20260728,covtoken,True,3.0,False,1.0,2,0.5925,0.515,0.0775,0.0,0.5075,0.67,-0.0968,-1.0968,0.5275,0.59,0.1613,0.1935,0.535,0.5925,0.2581,0.5027,0.7052,0.4424,0.5075,0.5925,-0.0968,-0.0968,0.54,0.5725,0.3226,0.5806
BNCI2015_001,2,0,varmod,False,1.0,True,1.0,1,0.6975,0.5375,0.16,0.0,0.5375,0.685,0.0,0.0781,0.61,0.68,0.4531,0.5625,0.61,0.69,0.5,0.9872,0.9999,0.6325,0.5375,0.6975,0.0,0.0,0.59,0.5825,0.3281,1.0469
BNCI2015_001,2,0,varmod,False,2.0,False,1.0,1,0.6975,0.4725,0.225,0.0,0.4775,0.685,0.0222,0.0778,0.6175,0.68,0.6444,0.7222,0.6125,0.69,0.6556,0.9967,1.0,0.6183,0.4725,0.6975,0.0,0.0,0.5925,0.5825,0.5333,1.0444
BNCI2015_001,2,0,varmod,False,3.0,False,1.0,1,0.6975,0.4875,0.21,0.0,0.4875,0.685,0.0,0.0595,0.61,0.68,0.5833,0.6667,0.61,0.69,0.619,0.9986,1.0,0.6234,0.4875,0.6975,0.0,0.0,0.5925,0.5825,0.5,1.0476
BNCI2015_001,2,0,covtoken,False,1.0,False,0.5,2,0.6975,0.5825,0.115,0.0,0.5825,0.69,0.0,0.0652,0.6175,0.69,0.3043,0.3696,0.615,0.69,0.3478,0.4997,0.7044,0.5211,0.5825,0.6975,0.0,0.0,0.595,0.5825,0.1087,1.1087
BNCI2015_001,2,0,covtoken,False,2.0,True,0.5,2,0.6975,0.5275,0.17,0.0,0.5275,0.69,0.0,0.0441,0.5925,0.69,0.3824,0.4265,0.5825,0.69,0.3676,0.4997,0.707,0.4892,0.5275,0.6975,0.0,0.0,0.585,0.5825,0.3382,1.0147
BNCI2015_001,2,0,covtoken,False,3.0,False,0.5,2,0.6975,0.545,0.1525,0.0,0.545,0.69,0.0,0.0492,0.5575,0.69,0.082,0.1311,0.5625,0.69,0.1639,0.5026,0.7066,0.494,0.545,0.6975,0.0,0.0,0.585,0.5825,0.2623,1.0164
BNCI2015_001,2,20260721,varmod,True,1.0,True,1.0,1,0.6975,0.665,0.0325,0.0,0.65,0.685,-0.4615,-0.0769,0.655,0.68,-0.3077,0.2308,0.655,0.69,-0.0769,0.9921,0.9997,0.5187,0.665,0.6975,0.0,0.0,0.63,0.5825,-1.0769,2.4615
BNCI2015_001,2,20260721,varmod,True,2.0,False,1.0,1,0.6975,0.51,0.1875,0.0,0.5175,0.685,0.04,0.1067,0.6425,0.68,0.7067,0.8,0.645,0.69,0.76,0.9981,1.0,0.5052,0.52,0.6975,0.0533,0.0533,0.6275,0.5825,0.6267,1.24
BNCI2015_001,2,20260721,varmod,True,3.0,False,1.0,1,0.6975,0.4675,0.23,0.0,0.4675,0.685,0.0,0.0543,0.6325,0.68,0.7174,0.7935,0.63,0.69,0.7391,0.9991,1.0,0.5009,0.47,0.6975,0.0109,0.0109,0.6275,0.5825,0.6957,1.1957
BNCI2015_001,2,20260721,covtoken,True,1.0,True,0.5,2,0.6975,0.63,0.0675,0.0,0.63,0.69,0.0,0.1111,0.6525,0.69,0.3333,0.4444,0.655,0.695,0.4074,0.5009,0.7064,0.3956,0.635,0.6975,0.0741,0.0741,0.625,0.5825,-0.0741,1.6296
BNCI2015_001,2,20260721,covtoken,True,2.0,False,0.5,2,0.6975,0.5425,0.155,0.0,0.545,0.69,0.0161,0.0645,0.5875,0.69,0.2903,0.3387,0.5875,0.695,0.3065,0.4998,0.7071,0.3812,0.5425,0.6975,0.0,0.0,0.6225,0.5825,0.5161,1.2581
BNCI2015_001,2,20260721,covtoken,True,3.0,False,0.5,2,0.6975,0.505,0.1925,0.0,0.5075,0.69,0.013,0.0519,0.5575,0.69,0.2727,0.3117,0.545,0.695,0.2208,0.503,0.7061,0.3994,0.505,0.6975,0.0,0.0,0.625,0.5825,0.6234,1.2208
BNCI2015_001,2,20260722,varmod,True,1.0,True,0.5,1,0.6975,0.6225,0.075,0.0,0.6175,0.69,-0.0667,0.0333,0.6375,0.69,0.2,0.3,0.6425,0.695,0.3,0.9922,0.9998,0.5155,0.6225,0.6975,0.0,0.0,0.63,0.5825,0.1,1.6333
BNCI2015_001,2,20260722,varmod,True,2.0,False,0.5,1,0.6975,0.495,0.2025,0.0,0.495,0.69,0.0,0.037,0.5725,0.69,0.3827,0.4198,0.57,0.695,0.3827,0.998,1.0,0.498,0.495,0.6975,0.0,0.0,0.63,0.5825,0.6667,1.2346
BNCI2015_001,2,20260722,varmod,True,3.0,False,0.5,1,0.6975,0.455,0.2425,0.0,0.455,0.69,0.0,0.0309,0.4975,0.69,0.1753,0.2062,0.4975,0.695,0.1856,0.9989,0.9999,0.4921,0.455,0.6975,0.0,0.0,0.6325,0.5825,0.732,1.2062
BNCI2015_001,2,20260722,covtoken,True,1.0,False,1.0,2,0.6975,0.6275,0.07,0.0,0.63,0.685,0.0357,0.2143,0.6575,0.68,0.4286,0.6786,0.6425,0.69,0.3214,0.4962,0.707,0.4969,0.6275,0.6975,0.0,0.0,0.635,0.5825,0.1071,1.75
BNCI2015_001,2,20260722,covtoken,True,2.0,True,1.0,2,0.6975,0.52,0.1775,0.0,0.5325,0.685,0.0704,0.1408,0.66,0.68,0.7887,0.8873,0.645,0.69,0.7465,0.4982,0.707,0.4922,0.5325,0.6975,0.0704,0.0704,0.635,0.5825,0.6479,1.2958
BNCI2015_001,2,20260722,covtoken,True,3.0,False,1.0,2,0.6975,0.56,0.1375,0.0,0.565,0.685,0.0364,0.1273,0.6575,0.68,0.7091,0.8364,0.635,0.69,0.6,0.4994,0.7071,0.5019,0.5625,0.695,0.0182,0.0364,0.6325,0.5825,0.5273,1.3636
BNCI2015_001,2,20260723,varmod,True,1.0,True,1.0,1,0.6975,0.62,0.0775,0.0,0.6225,0.685,0.0323,0.1935,0.635,0.68,0.1935,0.4194,0.64,0.69,0.3548,0.9908,0.9994,0.5289,0.6275,0.6975,0.0968,0.0968,0.6325,0.5825,0.1613,1.6452
BNCI2015_001,2,20260723,varmod,True,2.0,False,1.0,1,0.6975,0.5225,0.175,0.0,0.535,0.685,0.0714,0.1429,0.645,0.68,0.7,0.8,0.645,0.69,0.7429,0.9978,1.0,0.4994,0.5275,0.6975,0.0286,0.0286,0.63,0.5825,0.6143,1.2714
BNCI2015_001,2,20260723,varmod,True,3.0,False,1.0,1,0.6975,0.5425,0.155,0.0,0.54,0.685,-0.0161,0.0645,0.6475,0.68,0.6774,0.7903,0.6475,0.69,0.7258,0.9991,1.0,0.5067,0.5425,0.6975,0.0,0.0,0.63,0.5825,0.5645,1.3065
BNCI2015_001,2,20260723,covtoken,True,1.0,False,1.0,2,0.6975,0.615,0.0825,0.0,0.6125,0.685,-0.0303,0.1212,0.6425,0.68,0.3333,0.5455,0.6325,0.69,0.303,0.5323,0.7001,0.4937,0.6225,0.6975,0.0909,0.0909,0.63,0.5825,0.1818,1.5758
BNCI2015_001,2,20260723,covtoken,True,2.0,True,1.0,2,0.6975,0.525,0.1725,0.0,0.535,0.685,0.058,0.1304,0.6475,0.68,0.7101,0.8116,0.635,0.69,0.6812,0.5177,0.7031,0.4817,0.5175,0.6975,-0.0435,-0.0435,0.6325,0.5825,0.6232,1.2899
BNCI2015_001,2,20260723,covtoken,True,3.0,False,1.0,2,0.6975,0.5325,0.165,0.0,0.53,0.685,-0.0152,0.0606,0.655,0.68,0.7424,0.8485,0.6375,0.69,0.6818,0.52,0.702,0.4814,0.5275,0.6975,-0.0303,-0.0303,0.6225,0.5825,0.5455,1.2424
BNCI2015_001,2,20260724,varmod,True,1.0,False,1.0,2,0.6975,0.605,0.0925,0.0,0.5825,0.685,-0.2432,-0.1081,0.635,0.68,0.3243,0.5135,0.6375,0.69,0.4324,0.9676,0.5078,0.4896,0.6025,0.6975,-0.027,-0.027,0.5925,0.5825,-0.1351,1.1081
BNCI2015_001,2,20260724,varmod,True,2.0,True,1.0,2,0.6975,0.5075,0.19,0.0,0.5075,0.685,0.0,0.0658,0.6325,0.68,0.6579,0.75,0.6375,0.69,0.7237,0.992,0.5022,0.507,0.51,0.6975,0.0132,0.0132,0.59,0.5825,0.4342,1.0395
BNCI2015_001,2,20260724,varmod,True,3.0,False,1.0,2,0.6975,0.485,0.2125,0.0,0.485,0.685,0.0,0.0588,0.6475,0.68,0.7647,0.8471,0.6525,0.69,0.8235,0.9964,0.5017,0.5003,0.48,0.6975,-0.0235,-0.0235,0.59,0.5825,0.4941,1.0353
BNCI2015_001,2,20260724,covtoken,True,1.0,True,0.5,2,0.6975,0.615,0.0825,0.0,0.6125,0.69,-0.0303,0.0606,0.6425,0.69,0.3333,0.4242,0.645,0.695,0.3939,0.4966,0.7069,0.3434,0.62,0.6975,0.0606,0.0606,0.6275,0.5825,0.1515,1.5455
BNCI2015_001,2,20260724,covtoken,True,2.0,False,0.5,2,0.6975,0.49,0.2075,0.0,0.49,0.69,0.0,0.0361,0.595,0.69,0.506,0.5422,0.5875,0.695,0.4819,0.4997,0.707,0.3188,0.49,0.6975,0.0,0.0,0.6275,0.5825,0.6627,1.2169
BNCI2015_001,2,20260724,covtoken,True,3.0,False,0.5,2,0.6975,0.525,0.1725,0.0,0.525,0.69,0.0,0.0435,0.555,0.69,0.1739,0.2174,0.55,0.695,0.1594,0.5025,0.7067,0.3307,0.5275,0.6975,0.0145,0.0145,0.6275,0.5825,0.5942,1.2609
BNCI2015_001,2,20260725,varmod,True,1.0,True,1.0,1,0.6975,0.6325,0.065,0.0,0.645,0.685,0.1923,0.3846,0.65,0.68,0.2692,0.5385,0.65,0.69,0.3846,0.9909,0.9994,0.529,0.6325,0.6975,0.0,0.0,0.6275,0.5825,-0.0769,1.6923
BNCI2015_001,2,20260725,varmod,True,2.0,False,1.0,1,0.6975,0.5425,0.155,0.0,0.55,0.685,0.0484,0.129,0.65,0.68,0.6935,0.8065,0.655,0.69,0.7742,0.9978,0.9999,0.512,0.545,0.6975,0.0161,0.0161,0.6325,0.5825,0.5806,1.3226
BNCI2015_001,2,20260725,varmod,True,3.0,False,1.0,1,0.6975,0.5325,0.165,0.0,0.53,0.685,-0.0152,0.0606,0.6425,0.68,0.6667,0.7727,0.64,0.69,0.697,0.9991,1.0,0.5076,0.53,0.6975,-0.0152,-0.0152,0.6275,0.5825,0.5758,1.2727
BNCI2015_001,2,20260725,covtoken,True,1.0,True,1.0,2,0.6975,0.625,0.0725,0.0,0.6225,0.685,-0.0345,0.1379,0.625,0.68,0.0,0.2414,0.6275,0.69,0.1379,0.5098,0.7033,0.6234,0.62,0.6975,-0.069,-0.069,0.6175,0.5825,-0.1034,1.4828
BNCI2015_001,2,20260725,covtoken,True,2.0,False,1.0,2,0.6975,0.53,0.1675,0.0,0.525,0.685,-0.0299,0.0448,0.6225,0.68,0.5522,0.6567,0.6375,0.69,0.6866,0.5058,0.7063,0.6055,0.53,0.6975,0.0,0.0,0.6225,0.5825,0.5522,1.2388
BNCI2015_001,2,20260725,covtoken,True,3.0,False,1.0,2,0.6975,0.54,0.1575,0.0,0.5425,0.685,0.0159,0.0952,0.6125,0.68,0.4603,0.5714,0.625,0.69,0.5873,0.509,0.7058,0.6107,0.5575,0.6975,0.1111,0.1111,0.62,0.5825,0.5079,1.2381
BNCI2015_001,2,20260726,varmod,True,1.0,True,0.5,1,0.6975,0.6175,0.08,0.0,0.62,0.69,0.0313,0.125,0.6575,0.69,0.5,0.5938,0.6575,0.695,0.5312,0.9904,0.9998,0.5175,0.6175,0.6975,0.0,0.0,0.6325,0.5825,0.1875,1.625
BNCI2015_001,2,20260726,varmod,True,2.0,False,0.5,1,0.6975,0.5475,0.15,0.0,0.5525,0.69,0.0333,0.0833,0.63,0.69,0.55,0.6,0.63,0.695,0.5667,0.9977,1.0,0.5046,0.5475,0.6975,0.0,0.0,0.6275,0.5825,0.5333,1.3
BNCI2015_001,2,20260726,varmod,True,3.0,False,0.5,1,0.6975,0.51,0.1875,0.0,0.51,0.69,0.0,0.04,0.5425,0.69,0.1733,0.2133,0.5425,0.695,0.1867,0.999,1.0,0.5043,0.51,0.6975,0.0,0.0,0.6275,0.5825,0.6267,1.24
BNCI2015_001,2,20260726,covtoken,True,1.0,True,0.5,1,0.6975,0.6625,0.035,0.0,0.675,0.69,0.3571,0.5714,0.6475,0.69,-0.4286,-0.2143,0.6575,0.695,-0.0714,0.9343,0.8555,0.5204,0.6625,0.6975,0.0,0.0,0.6175,0.5825,-1.2857,2.0
BNCI2015_001,2,20260726,covtoken,True,2.0,False,0.5,1,0.6975,0.515,0.1825,0.0,0.515,0.69,0.0,0.0411,0.535,0.69,0.1096,0.1507,0.5775,0.695,0.3562,0.8705,0.7264,0.4302,0.515,0.6975,0.0,0.0,0.595,0.5825,0.4384,1.0685
BNCI2015_001,2,20260726,covtoken,True,3.0,False,0.5,1,0.6975,0.56,0.1375,0.0,0.5625,0.69,0.0182,0.0727,0.58,0.69,0.1455,0.2,0.595,0.695,0.2727,0.8632,0.7486,0.4471,0.56,0.6975,0.0,0.0,0.6125,0.5825,0.3818,1.2182
BNCI2015_001,2,20260727,varmod,True,1.0,False,1.0,2,0.6975,0.62,0.0775,0.0,0.6125,0.685,-0.0968,0.0645,0.65,0.68,0.3871,0.6129,0.65,0.69,0.4839,0.9716,0.5021,0.5067,0.625,0.6975,0.0645,0.0645,0.59,0.5825,-0.3871,1.0968
BNCI2015_001,2,20260727,varmod,True,2.0,True,1.0,2,0.6975,0.53,0.1675,0.0,0.5325,0.685,0.0149,0.0896,0.635,0.68,0.6269,0.7313,0.64,0.69,0.7015,0.9929,0.5034,0.5092,0.535,0.6975,0.0299,0.0299,0.59,0.5825,0.3582,1.0448
BNCI2015_001,2,20260727,varmod,True,3.0,False,1.0,2,0.6975,0.48,0.2175,0.0,0.48,0.685,0.0,0.0575,0.6325,0.68,0.7011,0.7816,0.6375,0.69,0.7586,0.9968,0.502,0.4997,0.475,0.6975,-0.023,-0.023,0.59,0.5825,0.5057,1.0345
BNCI2015_001,2,20260727,covtoken,True,1.0,False,0.5,2,0.6975,0.64,0.0575,0.0,0.6475,0.69,0.1304,0.2609,0.645,0.69,0.087,0.2174,0.65,0.695,0.2174,0.5153,0.7011,0.5162,0.6375,0.6975,-0.0435,-0.0435,0.6275,0.5825,-0.2174,1.7826
BNCI2015_001,2,20260727,covtoken,True,2.0,True,0.5,2,0.6975,0.5875,0.11,0.0,0.5875,0.69,-0.0,0.0682,0.6125,0.69,0.2273,0.2955,0.6175,0.695,0.2955,0.5121,0.7037,0.5017,0.5875,0.6975,0.0,0.0,0.63,0.5825,0.3864,1.4318
BNCI2015_001,2,20260727,covtoken,True,3.0,False,0.5,2,0.6975,0.4875,0.21,0.0,0.49,0.69,0.0119,0.0476,0.53,0.69,0.2024,0.2381,0.52,0.695,0.1667,0.5107,0.7049,0.4853,0.495,0.6975,0.0357,0.0357,0.6225,0.5825,0.6429,1.1905
BNCI2015_001,2,20260728,varmod,True,1.0,True,0.5,1,0.6975,0.63,0.0675,0.0,0.625,0.69,-0.0741,0.037,0.6325,0.69,0.037,0.1481,0.635,0.695,0.1111,0.9918,0.9994,0.5309,0.63,0.6975,0.0,0.0,0.6275,0.5825,-0.037,1.6667
BNCI2015_001,2,20260728,varmod,True,2.0,False,0.5,1,0.6975,0.5325,0.165,0.0,0.535,0.69,0.0152,0.0606,0.605,0.69,0.4394,0.4848,0.605,0.695,0.4545,0.9981,1.0,0.5082,0.5325,0.6975,0.0,0.0,0.63,0.5825,0.5909,1.2879
BNCI2015_001,2,20260728,varmod,True,3.0,False,0.5,1,0.6975,0.525,0.1725,0.0,0.525,0.69,0.0,0.0435,0.5375,0.69,0.0725,0.1159,0.5375,0.695,0.087,0.9991,1.0,0.5087,0.525,0.6975,0.0,0.0,0.6275,0.5825,0.5942,1.2609
BNCI2015_001,2,20260728,covtoken,True,1.0,True,0.5,2,0.6975,0.6,0.0975,0.0,0.6025,0.69,0.0256,0.1026,0.6325,0.69,0.3333,0.4103,0.6325,0.695,0.359,0.4965,0.707,0.4076,0.6025,0.6975,0.0256,0.0256,0.6275,0.5825,0.2821,1.4615
BNCI2015_001,2,20260728,covtoken,True,2.0,False,0.5,2,0.6975,0.54,0.1575,0.0,0.545,0.69,0.0317,0.0794,0.605,0.69,0.4127,0.4603,0.5975,0.695,0.381,0.5072,0.7057,0.4118,0.545,0.6975,0.0317,0.0317,0.63,0.5825,0.5714,1.3016
BNCI2015_001,2,20260728,covtoken,True,3.0,False,0.5,2,0.6975,0.52,0.1775,0.0,0.52,0.69,0.0,0.0423,0.5375,0.69,0.0986,0.1408,0.5375,0.695,0.1127,0.5001,0.707,0.3962,0.5175,0.6975,-0.0141,-0.0141,0.63,0.5825,0.6197,1.2676
BNCI2015_001,3,0,varmod,False,1.0,True,1.0,1,0.535,0.6375,-0.1025,0.0,0.615,0.77,0.2195,2.5122,0.54,0.535,0.9512,0.9512,0.55,0.535,0.8537,1.1987,0.9895,0.2201,0.635,0.535,0.0244,0.0244,0.7,0.54,-0.6098,-0.561
BNCI2015_001,3,0,varmod,False,2.0,False,1.0,1,0.535,0.6325,-0.0975,0.0,0.4925,0.77,1.4359,3.8462,0.5175,0.535,1.1795,1.1795,0.5175,0.535,1.1795,1.046,0.9993,0.1752,0.6325,0.535,-0.0,-0.0,0.6575,0.54,-0.2564,-0.2051
BNCI2015_001,3,0,varmod,False,3.0,False,1.0,1,0.535,0.4975,0.0375,0.0,0.4975,0.77,0.0,-6.2667,0.5125,0.535,0.4,0.4,0.5125,0.535,0.4,1.0199,0.9999,0.1766,0.4975,0.535,0.0,0.0,0.6475,0.54,4.0,3.8667
BNCI2015_001,3,0,covtoken,False,1.0,True,0.5,2,0.535,0.64,-0.105,0.0,0.635,0.7625,0.0476,2.2143,0.585,0.535,0.5238,0.5238,0.5925,0.535,0.4524,0.5637,0.6515,0.131,0.64,0.535,-0.0,-0.0,0.66,0.535,-0.1905,-0.1905
BNCI2015_001,3,0,covtoken,False,2.0,False,0.5,2,0.535,0.6425,-0.1075,0.0,0.545,0.7625,0.907,3.0233,0.6675,0.535,-0.2326,-0.2326,0.6775,0.535,-0.3256,0.5313,0.7022,0.1811,0.655,0.535,-0.1163,-0.1163,0.6125,0.535,0.2791,0.2791
BNCI2015_001,3,0,covtoken,False,3.0,False,0.5,2,0.535,0.5775,-0.0425,0.0,0.5225,0.7625,1.2941,6.6471,0.6275,0.535,-1.1765,-1.1765,0.6375,0.535,-1.4118,0.5061,0.7062,0.1489,0.575,0.535,0.0588,0.0588,0.6325,0.535,-1.2941,-1.2941
BNCI2015_001,3,20260721,varmod,True,1.0,True,0.5,2,0.535,0.655,-0.12,0.0,0.6625,0.7625,-0.0625,1.8333,0.605,0.535,0.4167,0.4167,0.605,0.535,0.4167,1.0753,0.5411,0.3327,0.65,0.535,0.0417,0.0417,0.6,0.535,0.4583,0.4583
BNCI2015_001,3,20260721,varmod,True,2.0,False,0.5,2,0.535,0.64,-0.105,0.0,0.5275,0.7625,1.0714,3.2381,0.6825,0.535,-0.4048,-0.4048,0.6825,0.535,-0.4048,1.0205,0.5063,0.2482,0.655,0.535,-0.1429,-0.1429,0.5325,0.535,1.0238,1.0238
BNCI2015_001,3,20260721,varmod,True,3.0,False,0.5,2,0.535,0.495,0.04,0.0,0.495,0.7625,0.0,-5.6875,0.5625,0.535,1.6875,1.6875,0.5625,0.535,1.6875,1.0093,0.5016,0.2363,0.495,0.535,0.0,0.0,0.5275,0.535,0.8125,0.8125
BNCI2015_001,3,20260721,covtoken,True,1.0,False,1.0,2,0.535,0.6225,-0.0875,0.0,0.6325,0.77,-0.1143,2.5714,0.5125,0.535,1.2571,1.2571,0.5225,0.535,1.1429,0.5423,0.6921,0.3616,0.6125,0.535,0.1143,0.1143,0.65,0.535,-0.3143,-0.3143
BNCI2015_001,3,20260721,covtoken,True,2.0,True,1.0,2,0.535,0.6,-0.065,0.0,0.485,0.77,1.7692,5.3846,0.5075,0.535,1.4231,1.4231,0.5025,0.535,1.5,0.5379,0.7054,0.3191,0.6,0.535,-0.0,-0.0,0.54,0.535,0.9231,0.9231
BNCI2015_001,3,20260721,covtoken,True,3.0,False,1.0,2,0.535,0.4425,0.0925,0.0,0.4425,0.77,0.0,-2.5405,0.505,0.535,0.6757,0.6757,0.525,0.535,0.8919,0.5314,0.7047,0.3063,0.45,0.535,0.0811,0.0811,0.535,0.535,1.0,1.0
BNCI2015_001,3,20260722,varmod,True,1.0,False,1.0,1,0.535,0.6425,-0.1075,0.0,0.645,0.77,-0.0233,2.1628,0.54,0.535,0.9535,0.9535,0.54,0.535,0.9535,1.1827,0.9906,0.3207,0.64,0.535,0.0233,0.0233,0.56,0.54,0.7674,0.814
BNCI2015_001,3,20260722,varmod,True,2.0,True,1.0,1,0.535,0.5625,-0.0275,0.0,0.515,0.77,1.7273,10.2727,0.515,0.535,1.7273,1.7273,0.515,0.535,1.7273,1.0443,0.9993,0.2583,0.5725,0.535,-0.3636,-0.3636,0.5225,0.54,1.4545,1.6364
BNCI2015_001,3,20260722,varmod,True,3.0,False,1.0,1,0.535,0.505,0.03,0.0,0.505,0.77,0.0,-7.8333,0.5125,0.535,0.25,0.25,0.5125,0.535,0.25,1.0203,0.9999,0.2382,0.505,0.535,0.0,0.0,0.52,0.54,0.5,0.3333
BNCI2015_001,3,20260722,covtoken,True,1.0,True,0.5,2,0.535,0.62,-0.085,0.0,0.625,0.7625,-0.0588,2.6176,0.57,0.535,0.5882,0.5882,0.58,0.535,0.4706,0.5161,0.5733,0.0119,0.62,0.535,-0.0,-0.0,0.6525,0.535,-0.3824,-0.3824
BNCI2015_001,3,20260722,covtoken,True,2.0,False,0.5,2,0.535,0.6025,-0.0675,0.0,0.4875,0.7625,1.7037,5.0741,0.66,0.535,-0.8519,-0.8519,0.665,0.535,-0.9259,0.5134,0.7008,0.1172,0.6075,0.535,-0.0741,-0.0741,0.53,0.535,1.0741,1.0741
BNCI2015_001,3,20260722,covtoken,True,3.0,False,0.5,2,0.535,0.4975,0.0375,0.0,0.4925,0.7625,-0.1333,-6.2,0.63,0.535,3.5333,3.5333,0.6225,0.535,3.3333,0.5059,0.7047,0.1145,0.5075,0.535,0.2667,0.2667,0.5225,0.535,0.6667,0.6667
