number_id,value,units,seed,method,endpoint,aggregation,cluster,source_artifact,source_row_key,source_field,rounding_rule,allowed_interpretation
c82_seed4_U6_mean_standardized_regret,0.8328870248791298,proportion,4,U6,mean_standardized_regret,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U6,mean_standardized_regret,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U6_mean_selected_utility,0.19817708333333334,proportion,4,U6,mean_selected_utility,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U6,mean_selected_utility,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U6_source_relative_regret_gain,-0.02806376469944727,proportion,4,U6,source_relative_regret_gain,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U6,source_relative_regret_gain,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U6_top1,0.0,proportion,4,U6,top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U6,top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U6_top5,0.0,proportion,4,U6,top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U6,top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U6_top10,0.0,proportion,4,U6,top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U6,top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U6_coverage_top1,0.0,proportion,4,U6,coverage_top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U6,coverage_top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U6_coverage_top5,0.0,proportion,4,U6,coverage_top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U6,coverage_top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U6_coverage_top10,0.0,proportion,4,U6,coverage_top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U6,coverage_top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U6_target_count,8,targets,4,U6,target_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U6,target_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U6_context_count,16,contexts,4,U6,context_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U6,context_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U7_mean_standardized_regret,0.7209056660389691,proportion,4,U7,mean_standardized_regret,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U7,mean_standardized_regret,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U7_mean_selected_utility,0.2963541666666667,proportion,4,U7,mean_selected_utility,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U7,mean_selected_utility,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U7_source_relative_regret_gain,0.08391759414071343,proportion,4,U7,source_relative_regret_gain,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U7,source_relative_regret_gain,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U7_top1,0.0,proportion,4,U7,top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U7,top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U7_top5,0.0,proportion,4,U7,top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U7,top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U7_top10,0.0,proportion,4,U7,top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U7,top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U7_coverage_top1,0.0,proportion,4,U7,coverage_top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U7,coverage_top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U7_coverage_top5,0.0625,proportion,4,U7,coverage_top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U7,coverage_top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U7_coverage_top10,0.125,proportion,4,U7,coverage_top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U7,coverage_top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U7_target_count,8,targets,4,U7,target_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U7,target_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U7_context_count,16,contexts,4,U7,context_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U7,context_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U11_mean_standardized_regret,0.8741790516622012,proportion,4,U11,mean_standardized_regret,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U11,mean_standardized_regret,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U11_mean_selected_utility,0.15026041666666667,proportion,4,U11,mean_selected_utility,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U11,mean_selected_utility,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U11_source_relative_regret_gain,-0.06935579148251869,proportion,4,U11,source_relative_regret_gain,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U11,source_relative_regret_gain,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U11_top1,0.0,proportion,4,U11,top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U11,top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U11_top5,0.0,proportion,4,U11,top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U11,top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U11_top10,0.0,proportion,4,U11,top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U11,top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U11_coverage_top1,0.0,proportion,4,U11,coverage_top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U11,coverage_top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U11_coverage_top5,0.0625,proportion,4,U11,coverage_top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U11,coverage_top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U11_coverage_top10,0.0625,proportion,4,U11,coverage_top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U11,coverage_top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U11_target_count,8,targets,4,U11,target_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U11,target_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U11_context_count,16,contexts,4,U11,context_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U11,context_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U12_mean_standardized_regret,0.725759671344317,proportion,4,U12,mean_standardized_regret,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U12,mean_standardized_regret,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U12_mean_selected_utility,0.29218750000000004,proportion,4,U12,mean_selected_utility,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U12,mean_selected_utility,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U12_source_relative_regret_gain,0.07906358883536557,proportion,4,U12,source_relative_regret_gain,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U12,source_relative_regret_gain,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U12_top1,0.0,proportion,4,U12,top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U12,top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U12_top5,0.0,proportion,4,U12,top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U12,top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U12_top10,0.0,proportion,4,U12,top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U12,top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U12_coverage_top1,0.0,proportion,4,U12,coverage_top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U12,coverage_top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U12_coverage_top5,0.0,proportion,4,U12,coverage_top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U12,coverage_top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U12_coverage_top10,0.0,proportion,4,U12,coverage_top10,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U12,coverage_top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U12_target_count,8,targets,4,U12,target_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U12,target_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U12_context_count,16,contexts,4,U12,context_count,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U12,context_count,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c82_seed4_U13_mean_standardized_regret,0.4653350333230629,proportion,4,U13,mean_standardized_regret,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U13,mean_standardized_regret,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U13_mean_selected_utility,0.5338541666666667,proportion,4,U13,mean_selected_utility,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U13,mean_selected_utility,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U13_source_relative_regret_gain,0.3394882268566196,proportion,4,U13,source_relative_regret_gain,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U13,source_relative_regret_gain,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U13_top1,0.0,proportion,4,U13,top1,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U13,top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c82_seed4_U13_top5,0.25,proportion,4,U13,top5,full_eight_target_panel,target,oaci/reports/c82e_tables/seed_specific_method_results.csv,seed=4|method_id=U13,top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
